State,City,District,Crime Type,Date & Time,Latitude,Longitude,Accused Age,Accused Gender,Prior Convictions,Victim Age,Victim Gender,Victim Relationship,FIR Filed,Case Status
Maharashtra,Pune,Pune,Theft,5/9/2024 11:31,18.5204,73.8567,39,Male,4,28,Male,Neighbor,Yes,Unsolved
Maharashtra,Pune,Pune,Assault,7/22/2024 17:24,18.5204,73.8567,56,Female,5,37,Female,Stranger,No,Unsolved
Uttar Pradesh,Bakshi Ka Talab,Lucknow,Burglary,12/18/2023 2:28,26.8467,80.9462,60,Male,5,75,Male,Neighbor,No,Unsolved
Tamil Nadu,Chennai,Chennai,Theft,4/17/2023 10:20,13.0827,80.2707,58,Female,4,31,Male,Stranger,Yes,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Kidnapping,12/25/2021 7:09,25.3176,82.9739,58,Female,0,19,Male,Friend,No,Unsolved
Maharashtra,Bhiwandi,Mumbai,Theft,5/6/2023 22:08,19.076,72.8777,47,Male,5,75,Male,Family,No,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Assault,10/30/2023 16:47,11.0168,76.9558,23,Male,3,61,Male,Neighbor,No,Solved
Tamil Nadu,Chennai,Chennai,Fraud,3/11/2024 4:07,13.0827,80.2707,47,Male,0,44,Female,Friend,Yes,Solved
Tamil Nadu,Coimbatore,Coimbatore,Theft,2/25/2020 14:30,11.0168,76.9558,38,Male,3,73,Male,Colleague,Yes,Solved
Maharashtra,Pune,Pune,Burglary,11/10/2022 5:33,18.5204,73.8567,31,Male,0,22,Female,Colleague,No,Ongoing
Maharashtra,Pune,Pune,Fraud,9/25/2020 14:08,18.5204,73.8567,29,Male,5,54,Female,Family,No,Ongoing
Uttar Pradesh,Agra,Agra,Assault,3/3/2024 19:40,27.1767,78.0081,34,Male,3,44,Female,Family,No,Ongoing
Maharashtra,Nagpur,Nagpur,Burglary,8/13/2020 3:58,21.1458,79.0882,30,Male,5,48,Female,Neighbor,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Fraud,1/17/2024 20:03,21.1458,79.0882,35,Male,1,67,Female,Family,Yes,Ongoing
Uttar Pradesh,Chinhat,Lucknow,Kidnapping,10/18/2021 11:50,26.8467,80.9462,59,Female,3,64,Female,Colleague,No,Solved
Uttar Pradesh,Agra,Agra,Assault,10/25/2023 2:43,27.1767,78.0081,19,Male,2,36,Female,Family,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Fraud,4/22/2024 1:52,11.0168,76.9558,21,Female,3,16,Female,Family,No,Unsolved
Maharashtra,Thane,Thane,Theft,6/5/2024 22:18,19.2183,72.9781,55,Female,3,35,Female,Stranger,Yes,Solved
Uttar Pradesh,Varanasi,Varanasi,Murder,6/19/2024 3:42,25.3176,82.9739,55,Female,5,55,Female,Family,No,Unsolved
Maharashtra,Thane,Mumbai,Kidnapping,1/1/2021 5:56,19.076,72.8777,41,Male,4,80,Male,Stranger,Yes,Unsolved
Uttar Pradesh,Gosainganj,Lucknow,Kidnapping,6/20/2021 22:31,26.8467,80.9462,47,Male,2,51,Female,Friend,Yes,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Burglary,1/13/2023 1:50,26.4499,80.3319,46,Male,2,17,Female,Stranger,No,Unsolved
Maharashtra,Navi Mumbai,Mumbai,Kidnapping,8/27/2022 9:43,19.076,72.8777,37,Male,1,6,Male,Colleague,No,Unsolved
Tamil Nadu,Chennai,Chennai,Theft,12/11/2021 21:14,13.0827,80.2707,37,Female,1,14,Male,Colleague,Yes,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Theft,2/10/2022 20:53,11.0168,76.9558,20,Male,0,70,Female,Family,No,Solved
Tamil Nadu,Chennai,Chennai,Murder,11/14/2023 11:48,13.0827,80.2707,42,Male,4,20,Male,Friend,Yes,Solved
Tamil Nadu,Chennai,Chennai,Burglary,4/27/2021 2:10,13.0827,80.2707,56,Male,2,13,Male,Colleague,Yes,Solved
Maharashtra,Dombivli,Mumbai,Burglary,3/31/2023 17:35,19.076,72.8777,48,Female,1,54,Female,Stranger,No,Solved
Uttar Pradesh,Agra,Agra,Kidnapping,1/7/2025 10:26,27.1767,78.0081,26,Male,3,62,Female,Colleague,No,Unsolved
Uttar Pradesh,Agra,Agra,Theft,5/16/2024 2:17,27.1767,78.0081,30,Female,0,17,Female,Stranger,No,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Kidnapping,4/5/2023 23:19,26.4499,80.3319,30,Male,2,65,Male,Stranger,No,Ongoing
Uttar Pradesh,Barabanki,Lucknow,Fraud,1/4/2024 3:21,26.8467,80.9462,35,Female,3,76,Female,Colleague,Yes,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Theft,7/17/2020 23:44,11.0168,76.9558,44,Male,3,35,Male,Colleague,Yes,Solved
Tamil Nadu,Chennai,Chennai,Fraud,7/6/2023 11:29,13.0827,80.2707,42,Female,4,6,Female,Neighbor,No,Solved
Uttar Pradesh,Varanasi,Varanasi,Murder,11/7/2023 23:47,25.3176,82.9739,42,Male,1,46,Female,Neighbor,No,Ongoing
Uttar Pradesh,Agra,Agra,Kidnapping,11/28/2021 7:53,27.1767,78.0081,31,Male,3,24,Male,Family,Yes,Solved
Uttar Pradesh,Malihabad,Lucknow,Burglary,3/25/2022 23:20,26.8467,80.9462,26,Female,3,43,Female,Stranger,No,Ongoing
Uttar Pradesh,Mohanlalganj,Lucknow,Murder,10/5/2020 21:26,26.8467,80.9462,32,Female,3,66,Male,Neighbor,No,Solved
Maharashtra,Vasai,Mumbai,Burglary,8/30/2020 20:31,19.076,72.8777,29,Female,4,47,Male,Colleague,No,Ongoing
Maharashtra,Nagpur,Nagpur,Burglary,7/11/2023 7:09,21.1458,79.0882,50,Male,3,22,Female,Neighbor,Yes,Unsolved
Maharashtra,Thane,Thane,Theft,11/8/2022 8:15,19.2183,72.9781,19,Female,3,32,Male,Stranger,No,Unsolved
Uttar Pradesh,Kakori,Lucknow,Theft,2/18/2020 3:01,26.8467,80.9462,39,Male,0,26,Female,Friend,No,Unsolved
Maharashtra,Nagpur,Nagpur,Theft,1/11/2022 6:43,21.1458,79.0882,54,Male,4,6,Female,Friend,Yes,Ongoing
Uttar Pradesh,Agra,Agra,Murder,1/16/2021 5:56,27.1767,78.0081,57,Female,1,32,Female,Neighbor,Yes,Solved
Tamil Nadu,Chennai,Chennai,Burglary,1/29/2022 20:55,13.0827,80.2707,35,Male,1,22,Male,Colleague,Yes,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Murder,12/8/2024 23:15,25.3176,82.9739,38,Female,4,68,Female,Friend,No,Unsolved
Tamil Nadu,Chennai,Chennai,Fraud,7/25/2021 22:38,13.0827,80.2707,55,Male,2,16,Female,Neighbor,Yes,Solved
Uttar Pradesh,Varanasi,Varanasi,Burglary,6/30/2022 13:26,25.3176,82.9739,24,Male,0,17,Male,Family,No,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Kidnapping,1/5/2025 15:49,11.0168,76.9558,50,Male,5,41,Male,Stranger,No,Ongoing
Maharashtra,Kalyan,Mumbai,Kidnapping,1/18/2021 0:34,19.076,72.8777,58,Female,4,39,Male,Friend,Yes,Ongoing
Maharashtra,Mira Bhayandar,Mumbai,Burglary,11/12/2023 3:35,19.076,72.8777,46,Female,4,7,Male,Colleague,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Assault,5/9/2023 19:20,13.0827,80.2707,34,Male,3,42,Female,Colleague,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Kidnapping,9/19/2023 5:34,21.1458,79.0882,59,Female,1,30,Male,Family,Yes,Unsolved
Maharashtra,Nagpur,Nagpur,Murder,8/27/2020 16:48,21.1458,79.0882,44,Male,5,21,Female,Colleague,Yes,Unsolved
Uttar Pradesh,Bakshi Ka Talab,Lucknow,Murder,5/24/2021 13:00,26.8467,80.9462,24,Female,1,28,Female,Stranger,Yes,Solved
Uttar Pradesh,Chinhat,Lucknow,Theft,3/6/2022 13:15,26.8467,80.9462,31,Male,1,50,Female,Friend,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Burglary,5/6/2021 18:58,11.0168,76.9558,40,Female,1,47,Female,Neighbor,No,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Murder,12/27/2022 14:55,11.0168,76.9558,59,Female,0,66,Female,Colleague,No,Ongoing
Maharashtra,Thane,Thane,Burglary,2/1/2023 7:33,19.2183,72.9781,35,Female,3,23,Female,Stranger,No,Unsolved
Maharashtra,Bhiwandi,Mumbai,Kidnapping,3/26/2021 19:48,19.076,72.8777,39,Male,5,54,Male,Family,Yes,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Fraud,10/10/2024 22:29,25.3176,82.9739,41,Female,2,78,Male,Friend,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Kidnapping,7/16/2021 12:11,11.0168,76.9558,28,Female,2,33,Male,Neighbor,Yes,Unsolved
Maharashtra,Thane,Mumbai,Kidnapping,3/9/2020 8:08,19.076,72.8777,37,Female,3,52,Female,Stranger,No,Unsolved
Maharashtra,Navi Mumbai,Mumbai,Theft,7/8/2022 22:55,19.076,72.8777,18,Female,3,30,Male,Colleague,No,Ongoing
Maharashtra,Pune,Pune,Assault,1/9/2024 2:22,18.5204,73.8567,57,Male,5,66,Male,Stranger,Yes,Ongoing
Uttar Pradesh,Gosainganj,Lucknow,Theft,4/13/2023 10:02,26.8467,80.9462,57,Female,1,56,Female,Friend,Yes,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,7/17/2022 2:03,26.4499,80.3319,29,Male,2,52,Female,Stranger,Yes,Unsolved
Uttar Pradesh,Barabanki,Lucknow,Theft,8/7/2021 2:12,26.8467,80.9462,46,Female,0,19,Female,Stranger,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Murder,4/10/2021 3:07,11.0168,76.9558,33,Female,5,22,Female,Stranger,No,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Murder,11/17/2020 14:35,26.4499,80.3319,30,Male,0,6,Male,Neighbor,Yes,Unsolved
Maharashtra,Dombivli,Mumbai,Theft,12/14/2022 14:16,19.076,72.8777,21,Female,2,63,Male,Colleague,Yes,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Fraud,12/25/2022 5:37,25.3176,82.9739,35,Male,4,50,Male,Colleague,No,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Murder,5/23/2022 18:17,25.3176,82.9739,46,Male,4,43,Female,Colleague,No,Solved
Maharashtra,Thane,Thane,Murder,11/28/2021 9:43,19.2183,72.9781,45,Female,4,72,Female,Family,No,Unsolved
Uttar Pradesh,Agra,Agra,Murder,2/18/2021 9:03,27.1767,78.0081,41,Female,0,43,Male,Colleague,Yes,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Burglary,5/17/2022 17:34,26.4499,80.3319,50,Male,0,25,Female,Friend,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Fraud,9/17/2023 10:20,21.1458,79.0882,26,Male,5,13,Male,Neighbor,No,Solved
Tamil Nadu,Chennai,Chennai,Kidnapping,5/4/2021 8:34,13.0827,80.2707,48,Male,0,65,Female,Colleague,Yes,Solved
Uttar Pradesh,Varanasi,Varanasi,Murder,1/6/2023 18:19,25.3176,82.9739,30,Male,0,24,Male,Colleague,No,Unsolved
Maharashtra,Thane,Thane,Fraud,2/7/2023 12:54,19.2183,72.9781,57,Male,3,5,Female,Colleague,Yes,Ongoing
Uttar Pradesh,Malihabad,Lucknow,Assault,6/30/2020 22:26,26.8467,80.9462,27,Male,5,16,Female,Friend,Yes,Solved
Maharashtra,Pune,Pune,Kidnapping,12/9/2024 5:52,18.5204,73.8567,32,Female,2,56,Female,Stranger,No,Ongoing
Tamil Nadu,Chennai,Chennai,Fraud,11/27/2021 15:07,13.0827,80.2707,56,Female,4,18,Female,Stranger,Yes,Unsolved
Uttar Pradesh,Mohanlalganj,Lucknow,Theft,1/3/2025 13:10,26.8467,80.9462,39,Male,5,64,Male,Neighbor,Yes,Unsolved
Maharashtra,Nagpur,Nagpur,Kidnapping,7/19/2024 15:16,21.1458,79.0882,26,Female,5,62,Female,Friend,Yes,Solved
Maharashtra,Thane,Thane,Assault,8/27/2022 3:15,19.2183,72.9781,51,Male,5,16,Female,Stranger,No,Ongoing
Maharashtra,Pune,Pune,Fraud,4/3/2022 22:31,18.5204,73.8567,31,Male,3,55,Female,Stranger,No,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Kidnapping,1/11/2022 10:02,26.4499,80.3319,48,Female,1,41,Female,Friend,Yes,Solved
Maharashtra,Vasai,Mumbai,Murder,3/8/2021 6:21,19.076,72.8777,25,Male,0,49,Female,Neighbor,No,Solved
Maharashtra,Kalyan,Mumbai,Assault,3/19/2024 18:49,19.076,72.8777,34,Male,5,78,Male,Friend,No,Unsolved
Tamil Nadu,Chennai,Chennai,Kidnapping,4/27/2020 15:57,13.0827,80.2707,42,Male,3,26,Female,Stranger,Yes,Unsolved
Uttar Pradesh,Agra,Agra,Kidnapping,7/30/2022 18:37,27.1767,78.0081,24,Female,1,39,Male,Friend,No,Solved
Maharashtra,Thane,Thane,Theft,6/16/2023 15:44,19.2183,72.9781,53,Female,1,66,Male,Stranger,No,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Assault,6/3/2020 11:45,25.3176,82.9739,28,Female,2,24,Male,Neighbor,Yes,Solved
Uttar Pradesh,Varanasi,Varanasi,Assault,8/8/2022 8:06,25.3176,82.9739,59,Female,1,54,Male,Colleague,Yes,Unsolved
Maharashtra,Pune,Pune,Fraud,6/25/2024 6:05,18.5204,73.8567,50,Female,5,17,Female,Friend,No,Unsolved
Maharashtra,Mira Bhayandar,Mumbai,Murder,2/6/2025 16:00,19.076,72.8777,19,Female,2,11,Female,Colleague,No,Solved
Uttar Pradesh,Kakori,Lucknow,Fraud,4/12/2024 15:38,26.8467,80.9462,48,Male,5,17,Male,Colleague,No,Solved
Maharashtra,Pune,Pune,Burglary,3/24/2022 22:50,18.5204,73.8567,45,Female,5,48,Male,Friend,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Assault,7/4/2021 22:44,11.0168,76.9558,42,Male,1,63,Female,Family,No,Unsolved
Maharashtra,Thane,Thane,Assault,1/7/2023 22:25,19.2183,72.9781,25,Female,4,45,Male,Stranger,No,Unsolved
Maharashtra,Thane,Thane,Kidnapping,4/22/2023 5:17,19.2183,72.9781,26,Male,2,22,Male,Stranger,No,Solved
Maharashtra,Thane,Thane,Fraud,1/2/2024 15:47,19.2183,72.9781,43,Female,1,32,Female,Colleague,No,Unsolved
Maharashtra,Nagpur,Nagpur,Fraud,12/12/2021 0:00,21.1458,79.0882,29,Female,3,21,Male,Stranger,Yes,Ongoing
Maharashtra,Thane,Thane,Fraud,1/8/2024 6:52,19.2183,72.9781,19,Female,4,42,Female,Family,No,Unsolved
Maharashtra,Pune,Pune,Burglary,8/24/2024 4:18,18.5204,73.8567,32,Female,0,37,Female,Friend,Yes,Ongoing
Uttar Pradesh,Agra,Agra,Burglary,4/22/2023 5:37,27.1767,78.0081,54,Male,1,24,Male,Stranger,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Fraud,4/25/2021 4:21,13.0827,80.2707,32,Male,4,39,Female,Family,No,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Burglary,6/3/2020 5:15,11.0168,76.9558,29,Male,5,7,Female,Family,No,Unsolved
Maharashtra,Bhiwandi,Mumbai,Fraud,3/29/2024 5:04,19.076,72.8777,56,Male,4,34,Female,Neighbor,No,Unsolved
Uttar Pradesh,Agra,Agra,Theft,1/3/2024 14:28,27.1767,78.0081,35,Male,0,19,Male,Family,No,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Fraud,10/24/2021 13:08,25.3176,82.9739,59,Female,4,67,Male,Family,No,Solved
Maharashtra,Thane,Mumbai,Fraud,3/21/2023 23:05,19.076,72.8777,51,Male,5,31,Male,Stranger,Yes,Ongoing
Maharashtra,Pune,Pune,Theft,9/26/2020 2:05,18.5204,73.8567,56,Female,1,51,Male,Colleague,Yes,Ongoing
Maharashtra,Pune,Pune,Burglary,2/28/2020 3:04,18.5204,73.8567,56,Female,2,60,Male,Colleague,Yes,Ongoing
Maharashtra,Pune,Pune,Murder,11/11/2024 21:05,18.5204,73.8567,33,Male,3,76,Male,Family,Yes,Solved
Tamil Nadu,Chennai,Chennai,Kidnapping,5/8/2020 16:40,13.0827,80.2707,42,Male,2,73,Female,Neighbor,No,Solved
Uttar Pradesh,Bakshi Ka Talab,Lucknow,Fraud,4/14/2023 19:34,26.8467,80.9462,26,Male,4,29,Male,Stranger,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Fraud,11/20/2021 15:22,21.1458,79.0882,39,Male,5,33,Male,Colleague,Yes,Unsolved
Maharashtra,Navi Mumbai,Mumbai,Theft,10/26/2020 8:48,19.076,72.8777,32,Female,5,29,Female,Colleague,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Murder,7/10/2020 17:05,21.1458,79.0882,55,Female,5,80,Male,Friend,Yes,Ongoing
Uttar Pradesh,Agra,Agra,Assault,9/9/2021 12:48,27.1767,78.0081,33,Male,5,24,Female,Colleague,Yes,Solved
Tamil Nadu,Coimbatore,Coimbatore,Burglary,3/19/2020 11:51,11.0168,76.9558,30,Female,5,75,Male,Family,Yes,Unsolved
Maharashtra,Nagpur,Nagpur,Theft,8/23/2024 6:22,21.1458,79.0882,27,Male,3,15,Female,Family,Yes,Solved
Maharashtra,Dombivli,Mumbai,Fraud,8/4/2020 10:38,19.076,72.8777,36,Male,3,51,Female,Colleague,Yes,Ongoing
Maharashtra,Vasai,Mumbai,Fraud,4/5/2022 23:40,19.076,72.8777,43,Male,5,62,Female,Neighbor,Yes,Solved
Maharashtra,Kalyan,Mumbai,Kidnapping,11/4/2021 12:08,19.076,72.8777,31,Male,0,33,Male,Colleague,Yes,Unsolved
Maharashtra,Nagpur,Nagpur,Kidnapping,4/23/2020 0:45,21.1458,79.0882,54,Male,5,25,Male,Stranger,No,Unsolved
Uttar Pradesh,Chinhat,Lucknow,Fraud,6/30/2023 7:31,26.8467,80.9462,25,Male,4,15,Male,Friend,No,Ongoing
Maharashtra,Mira Bhayandar,Mumbai,Fraud,8/26/2023 4:21,19.076,72.8777,22,Female,3,7,Male,Family,No,Solved
Uttar Pradesh,Agra,Agra,Assault,10/3/2021 12:16,27.1767,78.0081,28,Male,5,47,Male,Neighbor,No,Unsolved
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,11/16/2021 20:20,26.4499,80.3319,49,Female,4,12,Female,Stranger,No,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Kidnapping,12/31/2024 18:12,25.3176,82.9739,18,Male,2,61,Male,Colleague,No,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,4/23/2022 2:36,26.4499,80.3319,36,Male,4,66,Male,Family,No,Ongoing
Uttar Pradesh,Agra,Agra,Murder,1/21/2021 10:03,27.1767,78.0081,27,Female,1,74,Male,Family,No,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Burglary,3/26/2023 17:02,11.0168,76.9558,32,Female,4,69,Female,Family,Yes,Ongoing
Maharashtra,Bhiwandi,Mumbai,Theft,4/19/2024 9:15,19.076,72.8777,51,Female,2,26,Male,Colleague,Yes,Solved
Tamil Nadu,Chennai,Chennai,Theft,3/11/2020 11:36,13.0827,80.2707,32,Male,2,17,Male,Family,Yes,Ongoing
Uttar Pradesh,Agra,Agra,Theft,11/27/2024 8:37,27.1767,78.0081,36,Female,1,33,Male,Stranger,Yes,Unsolved
Tamil Nadu,Chennai,Chennai,Assault,5/22/2021 14:03,13.0827,80.2707,28,Male,0,65,Male,Stranger,Yes,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Burglary,5/17/2022 17:34,26.4499,80.3319,50,Male,0,25,Female,Friend,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Fraud,5/10/2021 23:08,21.1458,79.0882,24,Female,0,44,Female,Friend,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Theft,7/28/2024 7:07,13.0827,80.2707,60,Female,0,11,Male,Stranger,No,Solved
Uttar Pradesh,Kakori,Lucknow,Burglary,6/12/2020 2:20,26.8467,80.9462,19,Female,3,28,Male,Stranger,Yes,Solved
Uttar Pradesh,Agra,Agra,Kidnapping,5/22/2020 11:22,27.1767,78.0081,39,Female,4,58,Male,Stranger,No,Ongoing
Tamil Nadu,Chennai,Chennai,Assault,5/22/2021 14:03,13.0827,80.2707,28,Male,0,65,Male,Stranger,Yes,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,10/12/2024 19:07,26.4499,80.3319,49,Female,0,80,Female,Friend,Yes,Ongoing
Maharashtra,Thane,Mumbai,Kidnapping,1/1/2021 5:56,19.076,72.8777,41,Male,4,80,Male,Stranger,Yes,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Burglary,3/26/2023 17:02,11.0168,76.9558,32,Female,4,69,Female,Family,Yes,Ongoing
Maharashtra,Pune,Pune,Kidnapping,7/3/2020 22:59,18.5204,73.8567,58,Female,5,27,Female,Colleague,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Theft,8/1/2024 9:24,21.1458,79.0882,28,Female,3,9,Female,Family,Yes,Solved
Tamil Nadu,Coimbatore,Coimbatore,Assault,3/12/2023 13:06,11.0168,76.9558,34,Female,3,14,Male,Stranger,Yes,Solved
Maharashtra,Nagpur,Nagpur,Kidnapping,10/24/2020 17:19,21.1458,79.0882,42,Female,1,12,Male,Family,Yes,Solved
Uttar Pradesh,Chinhat,Lucknow,Theft,4/23/2022 5:42,26.8467,80.9462,56,Male,5,62,Male,Friend,No,Solved
Maharashtra,Pune,Pune,Theft,9/26/2020 2:05,18.5204,73.8567,56,Female,1,51,Male,Colleague,Yes,Ongoing
Maharashtra,Thane,Mumbai,Kidnapping,3/9/2020 8:08,19.076,72.8777,37,Female,3,52,Female,Stranger,No,Unsolved
Maharashtra,Pune,Pune,Burglary,3/24/2022 22:50,18.5204,73.8567,45,Female,5,48,Male,Friend,No,Solved
Maharashtra,Pune,Pune,Burglary,2/19/2024 10:12,18.5204,73.8567,20,Female,5,8,Female,Colleague,No,Ongoing
Maharashtra,Pune,Pune,Kidnapping,12/9/2024 5:52,18.5204,73.8567,32,Female,2,56,Female,Stranger,No,Ongoing
Maharashtra,Pune,Pune,Kidnapping,7/23/2020 21:44,18.5204,73.8567,25,Female,1,20,Male,Neighbor,Yes,Unsolved
Maharashtra,Nagpur,Nagpur,Fraud,11/20/2021 15:22,21.1458,79.0882,39,Male,5,33,Male,Colleague,Yes,Unsolved
Maharashtra,Nagpur,Nagpur,Fraud,7/25/2020 0:24,21.1458,79.0882,28,Male,4,47,Female,Neighbor,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Murder,12/27/2022 14:55,11.0168,76.9558,59,Female,0,66,Female,Colleague,No,Ongoing
Maharashtra,Thane,Thane,Theft,11/8/2022 8:15,19.2183,72.9781,19,Female,3,32,Male,Stranger,No,Unsolved
Maharashtra,Nagpur,Nagpur,Kidnapping,2/20/2021 17:36,21.1458,79.0882,51,Male,2,77,Male,Neighbor,Yes,Ongoing
Maharashtra,Kalyan,Mumbai,Kidnapping,2/26/2024 13:29,19.076,72.8777,25,Female,3,14,Male,Family,Yes,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Burglary,10/14/2024 0:28,11.0168,76.9558,39,Male,0,46,Male,Stranger,No,Unsolved
Maharashtra,Pune,Pune,Theft,4/16/2021 19:06,18.5204,73.8567,42,Female,1,11,Male,Neighbor,No,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Burglary,5/17/2022 17:34,26.4499,80.3319,50,Male,0,25,Female,Friend,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Theft,1/1/2025 6:28,13.0827,80.2707,55,Male,4,10,Male,Family,Yes,Unsolved
Uttar Pradesh,Barabanki,Lucknow,Assault,5/10/2020 15:03,26.8467,80.9462,48,Male,3,47,Male,Colleague,Yes,Ongoing
Maharashtra,Pune,Pune,Kidnapping,12/17/2021 18:12,18.5204,73.8567,39,Female,3,65,Male,Colleague,Yes,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Assault,3/25/2021 0:02,25.3176,82.9739,19,Female,3,36,Male,Family,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Kidnapping,1/5/2025 15:49,11.0168,76.9558,50,Male,5,41,Male,Stranger,No,Ongoing
Maharashtra,Dombivli,Mumbai,Fraud,8/4/2020 10:38,19.076,72.8777,36,Male,3,51,Female,Colleague,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Kidnapping,10/24/2020 17:19,21.1458,79.0882,42,Female,1,12,Male,Family,Yes,Solved
Uttar Pradesh,Varanasi,Varanasi,Fraud,10/24/2021 13:08,25.3176,82.9739,59,Female,4,67,Male,Family,No,Solved
Maharashtra,Thane,Thane,Burglary,5/31/2024 2:31,19.2183,72.9781,44,Female,5,61,Male,Colleague,No,Solved
Uttar Pradesh,Agra,Agra,Kidnapping,5/22/2020 11:22,27.1767,78.0081,39,Female,4,58,Male,Stranger,No,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,4/23/2022 2:36,26.4499,80.3319,36,Male,4,66,Male,Family,No,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Fraud,8/1/2023 0:08,11.0168,76.9558,39,Female,5,71,Male,Family,Yes,Solved
Uttar Pradesh,Varanasi,Varanasi,Murder,1/6/2023 18:19,25.3176,82.9739,30,Male,0,24,Male,Colleague,No,Unsolved
Maharashtra,Thane,Thane,Murder,7/7/2021 3:27,19.2183,72.9781,37,Female,1,17,Male,Colleague,No,Solved
Maharashtra,Nagpur,Nagpur,Murder,7/10/2020 17:05,21.1458,79.0882,55,Female,5,80,Male,Friend,Yes,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Theft,8/10/2022 12:20,11.0168,76.9558,56,Male,1,59,Male,Friend,Yes,Solved
Tamil Nadu,Chennai,Chennai,Fraud,7/25/2021 22:38,13.0827,80.2707,55,Male,2,16,Female,Neighbor,Yes,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Murder,11/17/2020 14:35,26.4499,80.3319,30,Male,0,6,Male,Neighbor,Yes,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Theft,10/25/2020 13:32,11.0168,76.9558,58,Female,1,79,Female,Friend,No,Ongoing
Maharashtra,Thane,Mumbai,Theft,11/12/2021 2:40,19.076,72.8777,41,Female,5,42,Female,Friend,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Murder,4/10/2021 3:07,11.0168,76.9558,33,Female,5,22,Female,Stranger,No,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Theft,8/28/2022 17:19,26.4499,80.3319,33,Female,2,49,Male,Family,No,Unsolved
Maharashtra,Pune,Pune,Fraud,9/25/2020 14:08,18.5204,73.8567,29,Male,5,54,Female,Family,No,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Assault,1/20/2021 1:40,25.3176,82.9739,49,Male,0,40,Female,Colleague,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Murder,8/11/2021 19:09,21.1458,79.0882,18,Male,3,36,Male,Family,No,Ongoing
Uttar Pradesh,Barabanki,Lucknow,Kidnapping,11/9/2023 19:08,26.8467,80.9462,60,Female,4,36,Female,Neighbor,Yes,Solved
Tamil Nadu,Coimbatore,Coimbatore,Fraud,6/11/2021 3:41,11.0168,76.9558,29,Female,5,20,Male,Stranger,No,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Burglary,7/9/2023 0:23,11.0168,76.9558,53,Female,5,47,Female,Neighbor,No,Solved
