ward,crime_type,month,crime_count
Teen Hath Naka,Kidnapping,2021-01,3
Teen Hath Naka,Kidnapping,2021-11,1
Teen Hath Naka,Kidnapping,2021-12,1
Teen Hath Naka,Kidnapping,2022-01,1
Teen Hath Naka,Kidnapping,2022-05,1
Teen Hath Naka,Kidnapping,2023-04,1
Teen Hath Naka,Kidnapping,2023-07,1
Teen Hath Naka,Kidnapping,2024-05,1
Teen Hath Naka,Kidnapping,2025-03,1
Teen Hath Naka,Kidnapping,2025-05,1
Teen Hath Naka,Kidnapping,2025-09,1
Teen Hath Naka,Kidnapping,2025-12,1
Teen Hath Naka,Murder,2018-04,1
Teen Hath Naka,Murder,2019-11,1
Teen Hath Naka,Murder,2020-04,1
Teen Hath Naka,Murder,2020-10,1
Teen Hath Naka,Murder,2021-07,1
Teen Hath Naka,Murder,2021-11,2
Teen Hath Naka,Murder,2022-01,1
Teen Hath Naka,Murder,2022-06,1
Teen Hath Naka,Murder,2022-09,1
Teen Hath Naka,Murder,2023-09,1
Teen Hath Naka,Murder,2023-11,1
Teen Hath Naka,Murder,2024-02,1
Teen Hath Naka,Murder,2024-05,1
Teen Hath Naka,Murder,2024-08,1
Teen Hath Naka,Murder,2024-11,1
Teen Hath Naka,Murder,2025-02,1
Teen Hath Naka,Murder,2025-03,1
Teen Hath Naka,Murder,2025-04,2
Teen Hath Naka,Murder,2025-09,1
Teen Hath Naka,Robbery,2018-02,1
Teen Hath Naka,Robbery,2018-09,1
Teen Hath Naka,Robbery,2018-10,1
Teen Hath Naka,Robbery,2019-01,1
Teen Hath Naka,Robbery,2019-08,1
Teen Hath Naka,Robbery,2019-09,1
Teen Hath Naka,Robbery,2020-07,1
Teen Hath Naka,Robbery,2020-08,1
Teen Hath Naka,Robbery,2021-01,1
Teen Hath Naka,Robbery,2021-05,1
Teen Hath Naka,Robbery,2021-07,1
Teen Hath Naka,Robbery,2021-11,1
Teen Hath Naka,Robbery,2022-01,1
Teen Hath Naka,Robbery,2022-08,1
Teen Hath Naka,Robbery,2023-06,1
Teen Hath Naka,Robbery,2023-11,1
Teen Hath Naka,Robbery,2024-03,1
Teen Hath Naka,Robbery,2024-05,1
Teen Hath Naka,Robbery,2024-09,1
Teen Hath Naka,Robbery,2025-02,1
Teen Hath Naka,Robbery,2025-03,1
Teen Hath Naka,Robbery,2025-06,1
Teen Hath Naka,Robbery,2025-11,1
Teen Hath Naka,Theft,2018-07,1
Teen Hath Naka,Theft,2019-03,1
Teen Hath Naka,Theft,2019-09,1
Teen Hath Naka,Theft,2020-04,1
Teen Hath Naka,Theft,2020-07,2
Teen Hath Naka,Theft,2021-10,1
Teen Hath Naka,Theft,2021-11,3
Teen Hath Naka,Theft,2022-02,1
Teen Hath Naka,Theft,2022-03,1
Teen Hath Naka,Theft,2022-11,2
Teen Hath Naka,Theft,2023-01,1
Teen Hath Naka,Theft,2023-06,4
Teen Hath Naka,Theft,2024-02,1
Teen Hath Naka,Theft,2024-04,1
Teen Hath Naka,Theft,2024-06,2
Teen Hath Naka,Theft,2024-12,1
Teen Hath Naka,Theft,2025-08,2
Teen Hath Naka,Theft,2025-09,1
Vartak Nagar,Assault,2018-11,1
Vartak Nagar,Assault,2019-01,1
Vartak Nagar,Assault,2020-01,1
Vartak Nagar,Assault,2020-04,3
Vartak Nagar,Assault,2020-07,2
Vartak Nagar,Assault,2020-11,3
Vartak Nagar,Assault,2021-12,2
Vartak Nagar,Assault,2022-01,1
Vartak Nagar,Assault,2022-06,1
Vartak Nagar,Assault,2022-08,4
Vartak Nagar,Assault,2022-09,1
Vartak Nagar,Assault,2023-03,1
Vartak Nagar,Assault,2023-04,1
Vartak Nagar,Assault,2023-09,1
Vartak Nagar,Assault,2023-10,1
Vartak Nagar,Assault,2023-11,1
Vartak Nagar,Assault,2024-09,4
Vartak Nagar,Assault,2025-01,1
Vartak Nagar,Assault,2025-12,1
Vartak Nagar,Burglary,2023-02,2
Vartak Nagar,Burglary,2024-05,1
Vartak Nagar,Burglary,2024-07,2
Vartak Nagar,Cheating,2018-09,1
Vartak Nagar,Cheating,2018-10,1
Vartak Nagar,Cheating,2019-03,1
Vartak Nagar,Cheating,2019-05,1
Vartak Nagar,Cheating,2019-08,1
Vartak Nagar,Cheating,2020-04,1
Vartak Nagar,Cheating,2020-08,1
Vartak Nagar,Cheating,2021-04,1
Vartak Nagar,Cheating,2021-08,2
Vartak Nagar,Cheating,2022-05,1
Vartak Nagar,Cheating,2022-10,1
Vartak Nagar,Cheating,2023-02,1
Vartak Nagar,Cheating,2023-06,1
Vartak Nagar,Cheating,2023-07,1
Vartak Nagar,Cheating,2023-12,2
Vartak Nagar,Cheating,2024-05,1
Vartak Nagar,Cheating,2024-06,1
Vartak Nagar,Cheating,2025-09,1
Vartak Nagar,Cybercrime,2018-10,1
Vartak Nagar,Cybercrime,2020-11,2
Vartak Nagar,Cybercrime,2021-04,1
Vartak Nagar,Cybercrime,2021-06,1
Vartak Nagar,Cybercrime,2021-07,1
Vartak Nagar,Cybercrime,2021-12,1
Vartak Nagar,Cybercrime,2022-02,1
Vartak Nagar,Cybercrime,2022-04,1
Vartak Nagar,Cybercrime,2022-10,2
Vartak Nagar,Cybercrime,2023-01,1
Vartak Nagar,Cybercrime,2023-06,1
Vartak Nagar,Cybercrime,2023-08,1
Vartak Nagar,Cybercrime,2023-12,1
Vartak Nagar,Cybercrime,2024-04,1
Vartak Nagar,Cybercrime,2024-07,1
Vartak Nagar,Cybercrime,2024-08,1
Vartak Nagar,Cybercrime,2024-11,1
Vartak Nagar,Cybercrime,2024-12,1
Vartak Nagar,Cybercrime,2025-06,1
Vartak Nagar,Cybercrime,2025-08,1
Vartak Nagar,Domestic Violence,2018-01,2
Vartak Nagar,Domestic Violence,2018-02,1
Vartak Nagar,Domestic Violence,2018-10,1
Vartak Nagar,Domestic Violence,2020-07,1
Vartak Nagar,Domestic Violence,2021-01,1
Vartak Nagar,Domestic Violence,2021-03,1
Vartak Nagar,Domestic Violence,2021-07,1
Vartak Nagar,Domestic Violence,2021-09,1
Vartak Nagar,Domestic Violence,2022-09,1
Vartak Nagar,Domestic Violence,2022-11,1
Vartak Nagar,Domestic Violence,2023-03,1
Vartak Nagar,Domestic Violence,2023-08,1
Vartak Nagar,Domestic Violence,2023-09,1
Vartak Nagar,Domestic Violence,2024-01,2
Vartak Nagar,Domestic Violence,2024-08,1
Vartak Nagar,Domestic Violence,2024-10,1
Vartak Nagar,Domestic Violence,2025-12,1
Vartak Nagar,Drug Offense,2018-09,1
Vartak Nagar,Drug Offense,2018-12,1
Vartak Nagar,Drug Offense,2020-05,1
Vartak Nagar,Drug Offense,2020-11,2
Vartak Nagar,Drug Offense,2021-04,1
Vartak Nagar,Drug Offense,2021-10,1
Vartak Nagar,Drug Offense,2021-12,1
Vartak Nagar,Drug Offense,2022-03,1
Vartak Nagar,Drug Offense,2022-04,1
Vartak Nagar,Drug Offense,2022-09,1
Vartak Nagar,Drug Offense,2022-12,1
Vartak Nagar,Drug Offense,2023-08,1
Vartak Nagar,Drug Offense,2023-09,1
Vartak Nagar,Drug Offense,2023-10,1
Vartak Nagar,Drug Offense,2023-12,2
Vartak Nagar,Drug Offense,2024-08,1
Vartak Nagar,Drug Offense,2025-01,1
Vartak Nagar,Drug Offense,2025-04,1
Vartak Nagar,Drug Offense,2025-05,1
Vartak Nagar,Drug Offense,2025-09,1
Vartak Nagar,Fraud,2018-01,1
Vartak Nagar,Fraud,2019-10,1
Vartak Nagar,Fraud,2020-02,2
Vartak Nagar,Fraud,2020-08,1
Vartak Nagar,Fraud,2020-09,1
Vartak Nagar,Fraud,2020-11,1
Vartak Nagar,Fraud,2020-12,1
Vartak Nagar,Fraud,2022-05,1
Vartak Nagar,Fraud,2022-08,1
Vartak Nagar,Fraud,2022-09,1
Vartak Nagar,Fraud,2023-02,2
Vartak Nagar,Fraud,2023-11,2
Vartak Nagar,Fraud,2023-12,1
Vartak Nagar,Fraud,2024-10,1
Vartak Nagar,Fraud,2025-05,1
Vartak Nagar,Fraud,2025-08,1
Vartak Nagar,Kidnapping,2018-01,1
Vartak Nagar,Kidnapping,2018-03,1
Vartak Nagar,Kidnapping,2018-04,1
Vartak Nagar,Kidnapping,2018-09,1
Vartak Nagar,Kidnapping,2018-11,1
Vartak Nagar,Kidnapping,2019-04,1
Vartak Nagar,Kidnapping,2020-03,3
Vartak Nagar,Kidnapping,2020-10,1
Vartak Nagar,Kidnapping,2021-01,3
Vartak Nagar,Kidnapping,2021-02,1
Vartak Nagar,Kidnapping,2021-03,1
Vartak Nagar,Kidnapping,2021-07,1
Vartak Nagar,Kidnapping,2021-09,2
Vartak Nagar,Kidnapping,2023-02,1
Vartak Nagar,Kidnapping,2023-04,1
Vartak Nagar,Kidnapping,2023-08,1
Vartak Nagar,Kidnapping,2023-09,1
Vartak Nagar,Kidnapping,2023-11,1
Vartak Nagar,Kidnapping,2024-02,1
Vartak Nagar,Kidnapping,2024-05,1
Vartak Nagar,Kidnapping,2025-07,1
Vartak Nagar,Murder,2018-01,1
Vartak Nagar,Murder,2018-06,1
Vartak Nagar,Murder,2018-07,1
Vartak Nagar,Murder,2019-02,1
Vartak Nagar,Murder,2019-09,1
Vartak Nagar,Murder,2020-04,1
Vartak Nagar,Murder,2020-09,1
Vartak Nagar,Murder,2020-10,1
Vartak Nagar,Murder,2021-06,1
Vartak Nagar,Murder,2021-07,3
Vartak Nagar,Murder,2021-11,2
Vartak Nagar,Murder,2022-02,1
Vartak Nagar,Murder,2022-03,2
Vartak Nagar,Murder,2022-05,1
Vartak Nagar,Murder,2022-07,1
Vartak Nagar,Murder,2022-08,1
Vartak Nagar,Murder,2022-10,1
Vartak Nagar,Murder,2023-01,1
Vartak Nagar,Murder,2023-02,1
Vartak Nagar,Murder,2023-06,3
Vartak Nagar,Murder,2023-08,1
Vartak Nagar,Murder,2023-09,1
Vartak Nagar,Murder,2024-10,1
Vartak Nagar,Murder,2024-11,1
Vartak Nagar,Murder,2025-01,1
Vartak Nagar,Murder,2025-06,1
Vartak Nagar,Robbery,2018-09,1
Vartak Nagar,Robbery,2019-01,2
Vartak Nagar,Robbery,2019-07,1
Vartak Nagar,Robbery,2019-09,1
Vartak Nagar,Robbery,2019-10,1
Vartak Nagar,Robbery,2019-12,2
Vartak Nagar,Robbery,2020-02,1
Vartak Nagar,Robbery,2020-05,1
Vartak Nagar,Robbery,2021-01,1
Vartak Nagar,Robbery,2021-03,1
Vartak Nagar,Robbery,2021-04,1
Vartak Nagar,Robbery,2021-05,1
Vartak Nagar,Robbery,2021-10,1
Vartak Nagar,Robbery,2021-12,1
Vartak Nagar,Robbery,2022-03,1
Vartak Nagar,Robbery,2023-05,1
Vartak Nagar,Robbery,2023-12,1
Vartak Nagar,Robbery,2024-02,1
Vartak Nagar,Robbery,2025-02,1
Vartak Nagar,Theft,2018-01,2
Vartak Nagar,Theft,2019-05,1
Vartak Nagar,Theft,2019-06,1
Vartak Nagar,Theft,2019-09,1
Vartak Nagar,Theft,2019-11,1
Vartak Nagar,Theft,2020-04,1
Vartak Nagar,Theft,2020-07,1
Vartak Nagar,Theft,2020-10,1
Vartak Nagar,Theft,2020-11,1
Vartak Nagar,Theft,2021-03,1
Vartak Nagar,Theft,2021-06,1
Vartak Nagar,Theft,2021-10,1
Vartak Nagar,Theft,2021-11,2
Vartak Nagar,Theft,2021-12,1
Vartak Nagar,Theft,2022-11,2
Vartak Nagar,Theft,2023-06,1
Vartak Nagar,Theft,2023-07,1
Vartak Nagar,Theft,2023-10,1
Vartak Nagar,Theft,2023-11,2
Vartak Nagar,Theft,2023-12,1
Vartak Nagar,Theft,2024-08,1
Vartak Nagar,Theft,2024-12,1
Vartak Nagar,Theft,2025-02,2
Vartak Nagar,Theft,2025-04,2
Wagle Estate,Assault,2018-02,1
Wagle Estate,Assault,2018-12,1
Wagle Estate,Assault,2019-02,1
Wagle Estate,Assault,2019-05,1
Wagle Estate,Assault,2020-06,1
Wagle Estate,Assault,2020-07,2
Wagle Estate,Assault,2020-11,3
Wagle Estate,Assault,2021-08,1
Wagle Estate,Assault,2021-12,1
Wagle Estate,Assault,2022-01,1
Wagle Estate,Assault,2022-06,1
Wagle Estate,Assault,2022-07,2
Wagle Estate,Assault,2022-08,1
Wagle Estate,Assault,2022-12,1
Wagle Estate,Assault,2023-01,2
Wagle Estate,Assault,2023-09,1
Wagle Estate,Assault,2023-11,1
Wagle Estate,Assault,2024-11,1
Wagle Estate,Assault,2025-01,1
Wagle Estate,Assault,2025-05,1
Wagle Estate,Assault,2025-12,1
Wagle Estate,Burglary,2023-02,5
Wagle Estate,Burglary,2024-05,2
Wagle Estate,Burglary,2024-07,3
Wagle Estate,Cheating,2018-01,1
Wagle Estate,Cheating,2018-09,2
Wagle Estate,Cheating,2019-01,1
Wagle Estate,Cheating,2019-12,1
Wagle Estate,Cheating,2020-05,1
Wagle Estate,Cheating,2020-09,2
Wagle Estate,Cheating,2020-10,1
Wagle Estate,Cheating,2020-12,1
Wagle Estate,Cheating,2021-08,2
Wagle Estate,Cheating,2022-01,1
Wagle Estate,Cheating,2022-07,1
Wagle Estate,Cheating,2022-10,1
Wagle Estate,Cheating,2023-02,2
Wagle Estate,Cheating,2023-08,1
Wagle Estate,Cheating,2023-10,1
Wagle Estate,Cheating,2023-11,1
Wagle Estate,Cheating,2024-08,1
Wagle Estate,Cheating,2024-09,1
Wagle Estate,Cheating,2024-10,2
Wagle Estate,Cheating,2025-02,1
Wagle Estate,Cheating,2025-03,1
Wagle Estate,Cheating,2025-07,1
Wagle Estate,Cheating,2025-09,1
Wagle Estate,Cybercrime,2018-10,2
Wagle Estate,Cybercrime,2018-11,1
Wagle Estate,Cybercrime,2018-12,1
Wagle Estate,Cybercrime,2019-01,1
Wagle Estate,Cybercrime,2019-02,1
Wagle Estate,Cybercrime,2019-04,1
Wagle Estate,Cybercrime,2019-12,1
Wagle Estate,Cybercrime,2020-04,1
Wagle Estate,Cybercrime,2020-07,1
Wagle Estate,Cybercrime,2020-10,1
Wagle Estate,Cybercrime,2020-11,1
Wagle Estate,Cybercrime,2021-01,1
Wagle Estate,Cybercrime,2021-02,1
Wagle Estate,Cybercrime,2022-02,1
Wagle Estate,Cybercrime,2023-03,1
Wagle Estate,Cybercrime,2023-06,1
Wagle Estate,Cybercrime,2023-08,1
Wagle Estate,Cybercrime,2024-05,1
Wagle Estate,Cybercrime,2024-06,2
Wagle Estate,Cybercrime,2024-09,1
Wagle Estate,Cybercrime,2024-12,1
Wagle Estate,Domestic Violence,2018-06,1
Wagle Estate,Domestic Violence,2018-10,1
Wagle Estate,Domestic Violence,2018-12,1
Wagle Estate,Domestic Violence,2020-02,2
Wagle Estate,Domestic Violence,2021-04,1
Wagle Estate,Domestic Violence,2021-08,2
Wagle Estate,Domestic Violence,2021-12,1
Wagle Estate,Domestic Violence,2022-02,1
Wagle Estate,Domestic Violence,2022-03,1
Wagle Estate,Domestic Violence,2022-06,1
Wagle Estate,Domestic Violence,2022-09,1
Wagle Estate,Domestic Violence,2022-11,1
Wagle Estate,Domestic Violence,2022-12,1
Wagle Estate,Domestic Violence,2023-04,2
Wagle Estate,Domestic Violence,2023-09,1
Wagle Estate,Domestic Violence,2023-11,1
Wagle Estate,Domestic Violence,2024-10,1
Wagle Estate,Domestic Violence,2025-05,1
Wagle Estate,Domestic Violence,2025-06,2
Wagle Estate,Domestic Violence,2025-08,1
Wagle Estate,Drug Offense,2018-03,1
Wagle Estate,Drug Offense,2018-04,1
Wagle Estate,Drug Offense,2018-06,1
Wagle Estate,Drug Offense,2019-01,1
Wagle Estate,Drug Offense,2019-06,1
Wagle Estate,Drug Offense,2019-07,1
Wagle Estate,Drug Offense,2020-04,1
Wagle Estate,Drug Offense,2020-05,1
Wagle Estate,Drug Offense,2020-06,1
Wagle Estate,Drug Offense,2021-03,1
Wagle Estate,Drug Offense,2021-12,1
Wagle Estate,Drug Offense,2022-03,1
Wagle Estate,Drug Offense,2022-04,1
Wagle Estate,Drug Offense,2022-10,1
Wagle Estate,Drug Offense,2023-02,2
Wagle Estate,Drug Offense,2023-04,1
Wagle Estate,Drug Offense,2023-07,1
Wagle Estate,Drug Offense,2023-10,1
Wagle Estate,Drug Offense,2024-01,1
Wagle Estate,Drug Offense,2024-04,1
Wagle Estate,Drug Offense,2024-06,1
Wagle Estate,Drug Offense,2024-08,1
Wagle Estate,Drug Offense,2025-05,1
Wagle Estate,Drug Offense,2025-09,1
Wagle Estate,Drug Offense,2025-12,1
Wagle Estate,Fraud,2018-02,1
Wagle Estate,Fraud,2018-07,1
Wagle Estate,Fraud,2020-01,1
Wagle Estate,Fraud,2020-08,1
Wagle Estate,Fraud,2022-01,1
Wagle Estate,Fraud,2022-07,1
Wagle Estate,Fraud,2023-02,2
Wagle Estate,Fraud,2023-03,2
Wagle Estate,Fraud,2023-11,1
Wagle Estate,Fraud,2024-01,2
Wagle Estate,Fraud,2024-06,1
Wagle Estate,Fraud,2024-07,1
Wagle Estate,Fraud,2024-09,1
Wagle Estate,Fraud,2024-12,1
Wagle Estate,Fraud,2025-01,1
Wagle Estate,Fraud,2025-07,1
Wagle Estate,Kidnapping,2018-03,1
Wagle Estate,Kidnapping,2018-08,1
Wagle Estate,Kidnapping,2018-12,1
Wagle Estate,Kidnapping,2019-08,1
Wagle Estate,Kidnapping,2019-09,1
Wagle Estate,Kidnapping,2019-11,1
Wagle Estate,Kidnapping,2019-12,1
Wagle Estate,Kidnapping,2020-03,2
Wagle Estate,Kidnapping,2020-05,1
Wagle Estate,Kidnapping,2020-08,1
Wagle Estate,Kidnapping,2020-09,1
Wagle Estate,Kidnapping,2020-11,1
Wagle Estate,Kidnapping,2021-01,2
Wagle Estate,Kidnapping,2021-05,1
Wagle Estate,Kidnapping,2021-06,2
Wagle Estate,Kidnapping,2022-11,1
Wagle Estate,Kidnapping,2023-04,1
Wagle Estate,Kidnapping,2024-06,2
Wagle Estate,Kidnapping,2025-02,1
Wagle Estate,Kidnapping,2025-04,1
Wagle Estate,Kidnapping,2025-11,1
Wagle Estate,Murder,2018-08,1
Wagle Estate,Murder,2018-10,1
Wagle Estate,Murder,2019-01,1
Wagle Estate,Murder,2019-02,1
Wagle Estate,Murder,2019-03,1
Wagle Estate,Murder,2019-05,1
Wagle Estate,Murder,2019-11,1
Wagle Estate,Murder,2020-02,1
Wagle Estate,Murder,2020-03,1
Wagle Estate,Murder,2020-12,1
Wagle Estate,Murder,2021-05,1
Wagle Estate,Murder,2021-07,1
Wagle Estate,Murder,2021-08,1
Wagle Estate,Murder,2021-11,3
Wagle Estate,Murder,2022-03,1
Wagle Estate,Murder,2022-07,1
Wagle Estate,Murder,2022-12,1
Wagle Estate,Murder,2023-06,4
Wagle Estate,Murder,2024-01,1
Wagle Estate,Murder,2025-02,1
Wagle Estate,Murder,2025-12,1
Wagle Estate,Robbery,2018-06,1
Wagle Estate,Robbery,2020-01,1
Wagle Estate,Robbery,2021-04,1
Wagle Estate,Robbery,2021-06,1
Wagle Estate,Robbery,2021-11,1
Wagle Estate,Robbery,2023-03,1
Wagle Estate,Robbery,2023-09,1
Wagle Estate,Robbery,2023-12,1
Wagle Estate,Robbery,2024-03,1
Wagle Estate,Robbery,2024-10,1
Wagle Estate,Robbery,2025-04,1
Wagle Estate,Robbery,2025-11,1
Wagle Estate,Theft,2018-08,1
Wagle Estate,Theft,2018-10,1
Wagle Estate,Theft,2019-04,1
Wagle Estate,Theft,2019-10,1
Wagle Estate,Theft,2020-04,3
Wagle Estate,Theft,2020-07,4
Wagle Estate,Theft,2020-08,1
Wagle Estate,Theft,2020-09,1
Wagle Estate,Theft,2020-10,1
Wagle Estate,Theft,2020-12,1
Wagle Estate,Theft,2021-01,1
Wagle Estate,Theft,2021-04,1
Wagle Estate,Theft,2021-10,1
Wagle Estate,Theft,2021-11,1
Wagle Estate,Theft,2022-02,1
Wagle Estate,Theft,2022-04,1
Wagle Estate,Theft,2022-09,1
Wagle Estate,Theft,2022-11,1
Wagle Estate,Theft,2023-01,1
Wagle Estate,Theft,2023-02,1
Wagle Estate,Theft,2023-03,1
Wagle Estate,Theft,2023-06,1
Wagle Estate,Theft,2023-09,1
Wagle Estate,Theft,2023-10,2
Wagle Estate,Theft,2024-06,5
Wagle Estate,Theft,2024-11,1
Wagle Estate,Theft,2025-03,1
Wagle Estate,Theft,2025-11,1
Wagle Estate,Theft,2025-12,1
