State,City,District,Crime Type,Date & Time,Latitude,Longitude,Accused Age,Accused Gender,Prior Convictions,Victim Age,Victim Gender,Victim Relationship,FIR Filed,Case Status
Tamil Nadu,Chennai,Chennai,Theft,2025-01-01 06:28:30,13.0827,80.2707,55,Male,4,10,Male,Family,Yes,Unsolved
Maharashtra,Thane,Thane,Fraud,2022-05-04 00:14:30,19.2183,72.9781,56,Female,1,45,Male,Friend,Yes,Ongoing
Maharashtra,Pune,Pune,Burglary,2024-02-19 10:12:30,18.5204,73.8567,20,Female,5,8,Female,Colleague,No,Ongoing
Maharashtra,Mira Bhayandar,Mumbai,Burglary,2024-06-19 19:04:30,19.076,72.8777,54,Male,2,14,Male,Friend,Yes,Solved
Uttar Pradesh,Agra,Agra,Murder,2021-05-12 00:15:30,27.1767,78.0081,37,Male,2,31,Female,Stranger,Yes,Unsolved
Tamil Nadu,Chennai,Chennai,Kidnapping,2023-09-25 02:39:30,13.0827,80.2707,53,Female,1,12,Male,Family,No,Solved
Maharashtra,Pune,Pune,Theft,2024-05-09 11:31:30,18.5204,73.8567,39,Male,4,28,Male,Neighbor,Yes,Unsolved
Maharashtra,Pune,Pune,Assault,2024-07-22 17:24:30,18.5204,73.8567,56,Female,5,37,Female,Stranger,No,Unsolved
Uttar Pradesh,Bakshi Ka Talab,Lucknow,Burglary,2023-12-18 02:28:30,26.8467,80.9462,60,Male,5,75,Male,Neighbor,No,Unsolved
Tamil Nadu,Chennai,Chennai,Theft,2023-04-17 10:20:30,13.0827,80.2707,58,Female,4,31,Male,Stranger,Yes,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Kidnapping,2021-12-25 07:09:30,25.3176,82.9739,58,Female,0,19,Male,Friend,No,Unsolved
Maharashtra,Bhiwandi,Mumbai,Theft,2023-05-06 22:08:30,19.076,72.8777,47,Male,5,75,Male,Family,No,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Assault,2023-10-30 16:47:30,11.0168,76.9558,23,Male,3,61,Male,Neighbor,No,Solved
Tamil Nadu,Chennai,Chennai,Fraud,2024-03-11 04:07:30,13.0827,80.2707,47,Male,0,44,Female,Friend,Yes,Solved
Tamil Nadu,Coimbatore,Coimbatore,Theft,2020-02-25 14:30:30,11.0168,76.9558,38,Male,3,73,Male,Colleague,Yes,Solved
Maharashtra,Pune,Pune,Burglary,2022-11-10 05:33:30,18.5204,73.8567,31,Male,0,22,Female,Colleague,No,Ongoing
Maharashtra,Pune,Pune,Fraud,2020-09-25 14:08:30,18.5204,73.8567,29,Male,5,54,Female,Family,No,Ongoing
Uttar Pradesh,Agra,Agra,Assault,2024-03-03 19:40:30,27.1767,78.0081,34,Male,3,44,Female,Family,No,Ongoing
Maharashtra,Nagpur,Nagpur,Burglary,2020-08-13 03:58:30,21.1458,79.0882,30,Male,5,48,Female,Neighbor,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Fraud,2024-01-17 20:03:30,21.1458,79.0882,35,Male,1,67,Female,Family,Yes,Ongoing
Uttar Pradesh,Chinhat,Lucknow,Kidnapping,2021-10-18 11:50:30,26.8467,80.9462,59,Female,3,64,Female,Colleague,No,Solved
Uttar Pradesh,Agra,Agra,Assault,2023-10-25 02:43:30,27.1767,78.0081,19,Male,2,36,Female,Family,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Fraud,2024-04-22 01:52:30,11.0168,76.9558,21,Female,3,16,Female,Family,No,Unsolved
Maharashtra,Thane,Thane,Theft,2024-06-05 22:18:30,19.2183,72.9781,55,Female,3,35,Female,Stranger,Yes,Solved
Uttar Pradesh,Varanasi,Varanasi,Murder,2024-06-19 03:42:30,25.3176,82.9739,55,Female,5,55,Female,Family,No,Unsolved
Maharashtra,Thane,Mumbai,Kidnapping,2021-01-01 05:56:30,19.076,72.8777,41,Male,4,80,Male,Stranger,Yes,Unsolved
Uttar Pradesh,Gosainganj,Lucknow,Kidnapping,2021-06-20 22:31:30,26.8467,80.9462,47,Male,2,51,Female,Friend,Yes,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Burglary,2023-01-13 01:50:30,26.4499,80.3319,46,Male,2,17,Female,Stranger,No,Unsolved
Maharashtra,Navi Mumbai,Mumbai,Kidnapping,2022-08-27 09:43:30,19.076,72.8777,37,Male,1,6,Male,Colleague,No,Unsolved
Tamil Nadu,Chennai,Chennai,Theft,2021-12-11 21:14:30,13.0827,80.2707,37,Female,1,14,Male,Colleague,Yes,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Theft,2022-02-10 20:53:30,11.0168,76.9558,20,Male,0,70,Female,Family,No,Solved
Tamil Nadu,Chennai,Chennai,Murder,2023-11-14 11:48:30,13.0827,80.2707,42,Male,4,20,Male,Friend,Yes,Solved
Tamil Nadu,Chennai,Chennai,Burglary,2021-04-27 02:10:30,13.0827,80.2707,56,Male,2,13,Male,Colleague,Yes,Solved
Maharashtra,Dombivli,Mumbai,Burglary,2023-03-31 17:35:30,19.076,72.8777,48,Female,1,54,Female,Stranger,No,Solved
Uttar Pradesh,Agra,Agra,Kidnapping,2025-01-07 10:26:30,27.1767,78.0081,26,Male,3,62,Female,Colleague,No,Unsolved
Uttar Pradesh,Agra,Agra,Theft,2024-05-16 02:17:30,27.1767,78.0081,30,Female,0,17,Female,Stranger,No,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Kidnapping,2023-04-05 23:19:30,26.4499,80.3319,30,Male,2,65,Male,Stranger,No,Ongoing
Uttar Pradesh,Barabanki,Lucknow,Fraud,2024-01-04 03:21:30,26.8467,80.9462,35,Female,3,76,Female,Colleague,Yes,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Theft,2020-07-17 23:44:30,11.0168,76.9558,44,Male,3,35,Male,Colleague,Yes,Solved
Tamil Nadu,Chennai,Chennai,Fraud,2023-07-06 11:29:30,13.0827,80.2707,42,Female,4,6,Female,Neighbor,No,Solved
Uttar Pradesh,Varanasi,Varanasi,Murder,2023-11-07 23:47:30,25.3176,82.9739,42,Male,1,46,Female,Neighbor,No,Ongoing
Uttar Pradesh,Agra,Agra,Kidnapping,2021-11-28 07:53:30,27.1767,78.0081,31,Male,3,24,Male,Family,Yes,Solved
Uttar Pradesh,Malihabad,Lucknow,Burglary,2022-03-25 23:20:30,26.8467,80.9462,26,Female,3,43,Female,Stranger,No,Ongoing
Uttar Pradesh,Mohanlalganj,Lucknow,Murder,2020-10-05 21:26:30,26.8467,80.9462,32,Female,3,66,Male,Neighbor,No,Solved
Maharashtra,Vasai,Mumbai,Burglary,2020-08-30 20:31:30,19.076,72.8777,29,Female,4,47,Male,Colleague,No,Ongoing
Maharashtra,Nagpur,Nagpur,Burglary,2023-07-11 07:09:30,21.1458,79.0882,50,Male,3,22,Female,Neighbor,Yes,Unsolved
Maharashtra,Thane,Thane,Theft,2022-11-08 08:15:30,19.2183,72.9781,19,Female,3,32,Male,Stranger,No,Unsolved
Uttar Pradesh,Kakori,Lucknow,Theft,2020-02-18 03:01:30,26.8467,80.9462,39,Male,0,26,Female,Friend,No,Unsolved
Maharashtra,Nagpur,Nagpur,Theft,2022-01-11 06:43:30,21.1458,79.0882,54,Male,4,6,Female,Friend,Yes,Ongoing
Uttar Pradesh,Agra,Agra,Murder,2021-01-16 05:56:30,27.1767,78.0081,57,Female,1,32,Female,Neighbor,Yes,Solved
Tamil Nadu,Chennai,Chennai,Burglary,2022-01-29 20:55:30,13.0827,80.2707,35,Male,1,22,Male,Colleague,Yes,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Murder,2024-12-08 23:15:30,25.3176,82.9739,38,Female,4,68,Female,Friend,No,Unsolved
Tamil Nadu,Chennai,Chennai,Fraud,2021-07-25 22:38:30,13.0827,80.2707,55,Male,2,16,Female,Neighbor,Yes,Solved
Uttar Pradesh,Varanasi,Varanasi,Burglary,2022-06-30 13:26:30,25.3176,82.9739,24,Male,0,17,Male,Family,No,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Kidnapping,2025-01-05 15:49:30,11.0168,76.9558,50,Male,5,41,Male,Stranger,No,Ongoing
Maharashtra,Kalyan,Mumbai,Kidnapping,2021-01-18 00:34:30,19.076,72.8777,58,Female,4,39,Male,Friend,Yes,Ongoing
Maharashtra,Mira Bhayandar,Mumbai,Burglary,2023-11-12 03:35:30,19.076,72.8777,46,Female,4,7,Male,Colleague,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Assault,2023-05-09 19:20:30,13.0827,80.2707,34,Male,3,42,Female,Colleague,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Kidnapping,2023-09-19 05:34:30,21.1458,79.0882,59,Female,1,30,Male,Family,Yes,Unsolved
Maharashtra,Nagpur,Nagpur,Murder,2020-08-27 16:48:30,21.1458,79.0882,44,Male,5,21,Female,Colleague,Yes,Unsolved
Uttar Pradesh,Bakshi Ka Talab,Lucknow,Murder,2021-05-24 13:00:30,26.8467,80.9462,24,Female,1,28,Female,Stranger,Yes,Solved
Uttar Pradesh,Chinhat,Lucknow,Theft,2022-03-06 13:15:30,26.8467,80.9462,31,Male,1,50,Female,Friend,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Burglary,2021-05-06 18:58:30,11.0168,76.9558,40,Female,1,47,Female,Neighbor,No,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Murder,2022-12-27 14:55:30,11.0168,76.9558,59,Female,0,66,Female,Colleague,No,Ongoing
Maharashtra,Thane,Thane,Burglary,2023-02-01 07:33:30,19.2183,72.9781,35,Female,3,23,Female,Stranger,No,Unsolved
Maharashtra,Bhiwandi,Mumbai,Kidnapping,2021-03-26 19:48:30,19.076,72.8777,39,Male,5,54,Male,Family,Yes,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Fraud,2024-10-10 22:29:30,25.3176,82.9739,41,Female,2,78,Male,Friend,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Kidnapping,2021-07-16 12:11:30,11.0168,76.9558,28,Female,2,33,Male,Neighbor,Yes,Unsolved
Maharashtra,Thane,Mumbai,Kidnapping,2020-03-09 08:08:30,19.076,72.8777,37,Female,3,52,Female,Stranger,No,Unsolved
Maharashtra,Navi Mumbai,Mumbai,Theft,2022-07-08 22:55:30,19.076,72.8777,18,Female,3,30,Male,Colleague,No,Ongoing
Maharashtra,Pune,Pune,Assault,2024-01-09 02:22:30,18.5204,73.8567,57,Male,5,66,Male,Stranger,Yes,Ongoing
Uttar Pradesh,Gosainganj,Lucknow,Theft,2023-04-13 10:02:30,26.8467,80.9462,57,Female,1,56,Female,Friend,Yes,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,2022-07-17 02:03:30,26.4499,80.3319,29,Male,2,52,Female,Stranger,Yes,Unsolved
Uttar Pradesh,Barabanki,Lucknow,Theft,2021-08-07 02:12:30,26.8467,80.9462,46,Female,0,19,Female,Stranger,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Murder,2021-04-10 03:07:30,11.0168,76.9558,33,Female,5,22,Female,Stranger,No,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Murder,2020-11-17 14:35:30,26.4499,80.3319,30,Male,0,6,Male,Neighbor,Yes,Unsolved
Maharashtra,Dombivli,Mumbai,Theft,2022-12-14 14:16:30,19.076,72.8777,21,Female,2,63,Male,Colleague,Yes,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Fraud,2022-12-25 05:37:30,25.3176,82.9739,35,Male,4,50,Male,Colleague,No,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Murder,2022-05-23 18:17:30,25.3176,82.9739,46,Male,4,43,Female,Colleague,No,Solved
Maharashtra,Thane,Thane,Murder,2021-11-28 09:43:30,19.2183,72.9781,45,Female,4,72,Female,Family,No,Unsolved
Uttar Pradesh,Agra,Agra,Murder,2021-02-18 09:03:30,27.1767,78.0081,41,Female,0,43,Male,Colleague,Yes,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Burglary,2022-05-17 17:34:30,26.4499,80.3319,50,Male,0,25,Female,Friend,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Fraud,2023-09-17 10:20:30,21.1458,79.0882,26,Male,5,13,Male,Neighbor,No,Solved
Tamil Nadu,Chennai,Chennai,Kidnapping,2021-05-04 08:34:30,13.0827,80.2707,48,Male,0,65,Female,Colleague,Yes,Solved
Uttar Pradesh,Varanasi,Varanasi,Murder,2023-01-06 18:19:30,25.3176,82.9739,30,Male,0,24,Male,Colleague,No,Unsolved
Maharashtra,Thane,Thane,Fraud,2023-02-07 12:54:30,19.2183,72.9781,57,Male,3,5,Female,Colleague,Yes,Ongoing
Uttar Pradesh,Malihabad,Lucknow,Assault,2020-06-30 22:26:30,26.8467,80.9462,27,Male,5,16,Female,Friend,Yes,Solved
Maharashtra,Pune,Pune,Kidnapping,2024-12-09 05:52:30,18.5204,73.8567,32,Female,2,56,Female,Stranger,No,Ongoing
Tamil Nadu,Chennai,Chennai,Fraud,2021-11-27 15:07:30,13.0827,80.2707,56,Female,4,18,Female,Stranger,Yes,Unsolved
Uttar Pradesh,Mohanlalganj,Lucknow,Theft,2025-01-03 13:10:30,26.8467,80.9462,39,Male,5,64,Male,Neighbor,Yes,Unsolved
Maharashtra,Nagpur,Nagpur,Kidnapping,2024-07-19 15:16:30,21.1458,79.0882,26,Female,5,62,Female,Friend,Yes,Solved
Maharashtra,Thane,Thane,Assault,2022-08-27 03:15:30,19.2183,72.9781,51,Male,5,16,Female,Stranger,No,Ongoing
Maharashtra,Pune,Pune,Fraud,2022-04-03 22:31:30,18.5204,73.8567,31,Male,3,55,Female,Stranger,No,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Kidnapping,2022-01-11 10:02:30,26.4499,80.3319,48,Female,1,41,Female,Friend,Yes,Solved
Maharashtra,Vasai,Mumbai,Murder,2021-03-08 06:21:30,19.076,72.8777,25,Male,0,49,Female,Neighbor,No,Solved
Maharashtra,Kalyan,Mumbai,Assault,2024-03-19 18:49:30,19.076,72.8777,34,Male,5,78,Male,Friend,No,Unsolved
Tamil Nadu,Chennai,Chennai,Kidnapping,2020-04-27 15:57:30,13.0827,80.2707,42,Male,3,26,Female,Stranger,Yes,Unsolved
Uttar Pradesh,Agra,Agra,Kidnapping,2022-07-30 18:37:30,27.1767,78.0081,24,Female,1,39,Male,Friend,No,Solved
Maharashtra,Thane,Thane,Theft,2023-06-16 15:44:30,19.2183,72.9781,53,Female,1,66,Male,Stranger,No,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Assault,2020-06-03 11:45:30,25.3176,82.9739,28,Female,2,24,Male,Neighbor,Yes,Solved
Uttar Pradesh,Varanasi,Varanasi,Assault,2022-08-08 08:06:30,25.3176,82.9739,59,Female,1,54,Male,Colleague,Yes,Unsolved
Maharashtra,Pune,Pune,Fraud,2024-06-25 06:05:30,18.5204,73.8567,50,Female,5,17,Female,Friend,No,Unsolved
Maharashtra,Mira Bhayandar,Mumbai,Murder,2025-02-06 16:00:30,19.076,72.8777,19,Female,2,11,Female,Colleague,No,Solved
Uttar Pradesh,Kakori,Lucknow,Fraud,2024-04-12 15:38:30,26.8467,80.9462,48,Male,5,17,Male,Colleague,No,Solved
Maharashtra,Pune,Pune,Burglary,2022-03-24 22:50:30,18.5204,73.8567,45,Female,5,48,Male,Friend,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Assault,2021-07-04 22:44:30,11.0168,76.9558,42,Male,1,63,Female,Family,No,Unsolved
Maharashtra,Thane,Thane,Assault,2023-01-07 22:25:30,19.2183,72.9781,25,Female,4,45,Male,Stranger,No,Unsolved
Maharashtra,Thane,Thane,Kidnapping,2023-04-22 05:17:30,19.2183,72.9781,26,Male,2,22,Male,Stranger,No,Solved
Maharashtra,Thane,Thane,Fraud,2024-01-02 15:47:30,19.2183,72.9781,43,Female,1,32,Female,Colleague,No,Unsolved
Maharashtra,Nagpur,Nagpur,Fraud,2021-12-12 00:00:30,21.1458,79.0882,29,Female,3,21,Male,Stranger,Yes,Ongoing
Maharashtra,Thane,Thane,Fraud,2024-01-08 06:52:30,19.2183,72.9781,19,Female,4,42,Female,Family,No,Unsolved
Maharashtra,Pune,Pune,Burglary,2024-08-24 04:18:30,18.5204,73.8567,32,Female,0,37,Female,Friend,Yes,Ongoing
Uttar Pradesh,Agra,Agra,Burglary,2023-04-22 05:37:30,27.1767,78.0081,54,Male,1,24,Male,Stranger,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Fraud,2021-04-25 04:21:30,13.0827,80.2707,32,Male,4,39,Female,Family,No,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Burglary,2020-06-03 05:15:30,11.0168,76.9558,29,Male,5,7,Female,Family,No,Unsolved
Maharashtra,Bhiwandi,Mumbai,Fraud,2024-03-29 05:04:30,19.076,72.8777,56,Male,4,34,Female,Neighbor,No,Unsolved
Uttar Pradesh,Agra,Agra,Theft,2024-01-03 14:28:30,27.1767,78.0081,35,Male,0,19,Male,Family,No,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Fraud,2021-10-24 13:08:30,25.3176,82.9739,59,Female,4,67,Male,Family,No,Solved
Maharashtra,Thane,Mumbai,Fraud,2023-03-21 23:05:30,19.076,72.8777,51,Male,5,31,Male,Stranger,Yes,Ongoing
Maharashtra,Pune,Pune,Theft,2020-09-26 02:05:30,18.5204,73.8567,56,Female,1,51,Male,Colleague,Yes,Ongoing
Maharashtra,Pune,Pune,Burglary,2020-02-28 03:04:30,18.5204,73.8567,56,Female,2,60,Male,Colleague,Yes,Ongoing
Maharashtra,Pune,Pune,Murder,2024-11-11 21:05:30,18.5204,73.8567,33,Male,3,76,Male,Family,Yes,Solved
Tamil Nadu,Chennai,Chennai,Kidnapping,2020-05-08 16:40:30,13.0827,80.2707,42,Male,2,73,Female,Neighbor,No,Solved
Uttar Pradesh,Bakshi Ka Talab,Lucknow,Fraud,2023-04-14 19:34:30,26.8467,80.9462,26,Male,4,29,Male,Stranger,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Fraud,2021-11-20 15:22:30,21.1458,79.0882,39,Male,5,33,Male,Colleague,Yes,Unsolved
Maharashtra,Navi Mumbai,Mumbai,Theft,2020-10-26 08:48:30,19.076,72.8777,32,Female,5,29,Female,Colleague,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Murder,2020-07-10 17:05:30,21.1458,79.0882,55,Female,5,80,Male,Friend,Yes,Ongoing
Uttar Pradesh,Agra,Agra,Assault,2021-09-09 12:48:30,27.1767,78.0081,33,Male,5,24,Female,Colleague,Yes,Solved
Tamil Nadu,Coimbatore,Coimbatore,Burglary,2020-03-19 11:51:30,11.0168,76.9558,30,Female,5,75,Male,Family,Yes,Unsolved
Maharashtra,Nagpur,Nagpur,Theft,2024-08-23 06:22:30,21.1458,79.0882,27,Male,3,15,Female,Family,Yes,Solved
Maharashtra,Dombivli,Mumbai,Fraud,2020-08-04 10:38:30,19.076,72.8777,36,Male,3,51,Female,Colleague,Yes,Ongoing
Maharashtra,Vasai,Mumbai,Fraud,2022-04-05 23:40:30,19.076,72.8777,43,Male,5,62,Female,Neighbor,Yes,Solved
Maharashtra,Kalyan,Mumbai,Kidnapping,2021-11-04 12:08:30,19.076,72.8777,31,Male,0,33,Male,Colleague,Yes,Unsolved
Maharashtra,Nagpur,Nagpur,Kidnapping,2020-04-23 00:45:30,21.1458,79.0882,54,Male,5,25,Male,Stranger,No,Unsolved
Uttar Pradesh,Chinhat,Lucknow,Fraud,2023-06-30 07:31:30,26.8467,80.9462,25,Male,4,15,Male,Friend,No,Ongoing
Maharashtra,Mira Bhayandar,Mumbai,Fraud,2023-08-26 04:21:30,19.076,72.8777,22,Female,3,7,Male,Family,No,Solved
Uttar Pradesh,Agra,Agra,Assault,2021-10-03 12:16:30,27.1767,78.0081,28,Male,5,47,Male,Neighbor,No,Unsolved
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,2021-11-16 20:20:30,26.4499,80.3319,49,Female,4,12,Female,Stranger,No,Ongoing
Uttar Pradesh,Varanasi,Varanasi,Kidnapping,2024-12-31 18:12:30,25.3176,82.9739,18,Male,2,61,Male,Colleague,No,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,2022-04-23 02:36:30,26.4499,80.3319,36,Male,4,66,Male,Family,No,Ongoing
Uttar Pradesh,Agra,Agra,Murder,2021-01-21 10:03:30,27.1767,78.0081,27,Female,1,74,Male,Family,No,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Burglary,2023-03-26 17:02:30,11.0168,76.9558,32,Female,4,69,Female,Family,Yes,Ongoing
Maharashtra,Bhiwandi,Mumbai,Theft,2024-04-19 09:15:30,19.076,72.8777,51,Female,2,26,Male,Colleague,Yes,Solved
Tamil Nadu,Chennai,Chennai,Theft,2020-03-11 11:36:30,13.0827,80.2707,32,Male,2,17,Male,Family,Yes,Ongoing
Uttar Pradesh,Agra,Agra,Theft,2024-11-27 08:37:30,27.1767,78.0081,36,Female,1,33,Male,Stranger,Yes,Unsolved
Tamil Nadu,Chennai,Chennai,Assault,2021-05-22 14:03:30,13.0827,80.2707,28,Male,0,65,Male,Stranger,Yes,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Burglary,2022-05-17 17:34:30,26.4499,80.3319,50,Male,0,25,Female,Friend,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Fraud,2021-05-10 23:08:30,21.1458,79.0882,24,Female,0,44,Female,Friend,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Theft,2024-07-28 07:07:30,13.0827,80.2707,60,Female,0,11,Male,Stranger,No,Solved
Uttar Pradesh,Kakori,Lucknow,Burglary,2020-06-12 02:20:30,26.8467,80.9462,19,Female,3,28,Male,Stranger,Yes,Solved
Uttar Pradesh,Agra,Agra,Kidnapping,2020-05-22 11:22:30,27.1767,78.0081,39,Female,4,58,Male,Stranger,No,Ongoing
Tamil Nadu,Chennai,Chennai,Assault,2021-05-22 14:03:30,13.0827,80.2707,28,Male,0,65,Male,Stranger,Yes,Solved
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,2024-10-12 19:07:30,26.4499,80.3319,49,Female,0,80,Female,Friend,Yes,Ongoing
Maharashtra,Thane,Mumbai,Kidnapping,2021-01-01 05:56:30,19.076,72.8777,41,Male,4,80,Male,Stranger,Yes,Unsolved
Tamil Nadu,Coimbatore,Coimbatore,Burglary,2023-03-26 17:02:30,11.0168,76.9558,32,Female,4,69,Female,Family,Yes,Ongoing
Maharashtra,Pune,Pune,Kidnapping,2020-07-03 22:59:30,18.5204,73.8567,58,Female,5,27,Female,Colleague,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Theft,2024-08-01 09:24:30,21.1458,79.0882,28,Female,3,9,Female,Family,Yes,Solved
Tamil Nadu,Coimbatore,Coimbatore,Assault,2023-03-12 13:06:30,11.0168,76.9558,34,Female,3,14,Male,Stranger,Yes,Solved
Maharashtra,Nagpur,Nagpur,Kidnapping,2020-10-24 17:19:30,21.1458,79.0882,42,Female,1,12,Male,Family,Yes,Solved
Uttar Pradesh,Chinhat,Lucknow,Theft,2022-04-23 05:42:30,26.8467,80.9462,56,Male,5,62,Male,Friend,No,Solved
Maharashtra,Pune,Pune,Theft,2020-09-26 02:05:30,18.5204,73.8567,56,Female,1,51,Male,Colleague,Yes,Ongoing
Maharashtra,Thane,Mumbai,Kidnapping,2020-03-09 08:08:30,19.076,72.8777,37,Female,3,52,Female,Stranger,No,Unsolved
Maharashtra,Pune,Pune,Burglary,2022-03-24 22:50:30,18.5204,73.8567,45,Female,5,48,Male,Friend,No,Solved
Maharashtra,Pune,Pune,Burglary,2024-02-19 10:12:30,18.5204,73.8567,20,Female,5,8,Female,Colleague,No,Ongoing
Maharashtra,Pune,Pune,Kidnapping,2024-12-09 05:52:30,18.5204,73.8567,32,Female,2,56,Female,Stranger,No,Ongoing
Maharashtra,Pune,Pune,Kidnapping,2020-07-23 21:44:30,18.5204,73.8567,25,Female,1,20,Male,Neighbor,Yes,Unsolved
Maharashtra,Nagpur,Nagpur,Fraud,2021-11-20 15:22:30,21.1458,79.0882,39,Male,5,33,Male,Colleague,Yes,Unsolved
Maharashtra,Nagpur,Nagpur,Fraud,2020-07-25 00:24:30,21.1458,79.0882,28,Male,4,47,Female,Neighbor,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Murder,2022-12-27 14:55:30,11.0168,76.9558,59,Female,0,66,Female,Colleague,No,Ongoing
Maharashtra,Thane,Thane,Theft,2022-11-08 08:15:30,19.2183,72.9781,19,Female,3,32,Male,Stranger,No,Unsolved
Maharashtra,Nagpur,Nagpur,Kidnapping,2021-02-20 17:36:30,21.1458,79.0882,51,Male,2,77,Male,Neighbor,Yes,Ongoing
Maharashtra,Kalyan,Mumbai,Kidnapping,2024-02-26 13:29:30,19.076,72.8777,25,Female,3,14,Male,Family,Yes,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Burglary,2024-10-14 00:28:30,11.0168,76.9558,39,Male,0,46,Male,Stranger,No,Unsolved
Maharashtra,Pune,Pune,Theft,2021-04-16 19:06:30,18.5204,73.8567,42,Female,1,11,Male,Neighbor,No,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Burglary,2022-05-17 17:34:30,26.4499,80.3319,50,Male,0,25,Female,Friend,Yes,Ongoing
Tamil Nadu,Chennai,Chennai,Theft,2025-01-01 06:28:30,13.0827,80.2707,55,Male,4,10,Male,Family,Yes,Unsolved
Uttar Pradesh,Barabanki,Lucknow,Assault,2020-05-10 15:03:30,26.8467,80.9462,48,Male,3,47,Male,Colleague,Yes,Ongoing
Maharashtra,Pune,Pune,Kidnapping,2021-12-17 18:12:30,18.5204,73.8567,39,Female,3,65,Male,Colleague,Yes,Unsolved
Uttar Pradesh,Varanasi,Varanasi,Assault,2021-03-25 00:02:30,25.3176,82.9739,19,Female,3,36,Male,Family,No,Solved
Tamil Nadu,Coimbatore,Coimbatore,Kidnapping,2025-01-05 15:49:30,11.0168,76.9558,50,Male,5,41,Male,Stranger,No,Ongoing
Maharashtra,Dombivli,Mumbai,Fraud,2020-08-04 10:38:30,19.076,72.8777,36,Male,3,51,Female,Colleague,Yes,Ongoing
Maharashtra,Nagpur,Nagpur,Kidnapping,2020-10-24 17:19:30,21.1458,79.0882,42,Female,1,12,Male,Family,Yes,Solved
Uttar Pradesh,Varanasi,Varanasi,Fraud,2021-10-24 13:08:30,25.3176,82.9739,59,Female,4,67,Male,Family,No,Solved
Maharashtra,Thane,Thane,Burglary,2024-05-31 02:31:30,19.2183,72.9781,44,Female,5,61,Male,Colleague,No,Solved
Uttar Pradesh,Agra,Agra,Kidnapping,2020-05-22 11:22:30,27.1767,78.0081,39,Female,4,58,Male,Stranger,No,Ongoing
Uttar Pradesh,Kanpur,Kanpur Nagar,Assault,2022-04-23 02:36:30,26.4499,80.3319,36,Male,4,66,Male,Family,No,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Fraud,2023-08-01 00:08:30,11.0168,76.9558,39,Female,5,71,Male,Family,Yes,Solved
Uttar Pradesh,Varanasi,Varanasi,Murder,2023-01-06 18:19:30,25.3176,82.9739,30,Male,0,24,Male,Colleague,No,Unsolved
Maharashtra,Thane,Thane,Murder,2021-07-07 03:27:30,19.2183,72.9781,37,Female,1,17,Male,Colleague,No,Solved
Maharashtra,Nagpur,Nagpur,Murder,2020-07-10 17:05:30,21.1458,79.0882,55,Female,5,80,Male,Friend,Yes,Ongoing
Tamil Nadu,Coimbatore,Coimbatore,Theft,2022-08-10 12:20:30,11.0168,76.9558,56,Male,1,59,Male,Friend,Yes,Solved
