State,City,District,Crime Type,Date & Time,Latitude,Longitude,Accused Age,Accused Gender,Prior Convictions,Victim Age,Victim Gender,Victim Relationship,FIR Filed,Case Status,Area
Maharashtra,Thane,Thane,Drug Offense,2/13/2023 1:33,19.191703,72.932368,53,Female,4,6,Female,Colleague,Yes,Pending,Wagle Estate
Maharashtra,Thane,Thane,Drug Offense,2/25/2021 15:58,19.211805,73.01306,25,Female,2,70,Female,Colleague,No,Pending,Brahmand
Maharashtra,Thane,Thane,Murder,1/12/2018 0:09,19.173118,72.93127,70,Male,3,49,Male,Neighbor,No,Ongoing,Dhokali
Maharashtra,Thane,Thane,Cheating,3/8/2018 16:45,19.186369,73.062772,65,Female,3,79,Female,Neighbor,Yes,Ongoing,Manpada
Maharashtra,Thane,Thane,Assault,8/9/2022 19:12,19.295174,73.150163,32,Female,0,67,Male,Friend,No,Pending,Louis Wadi
Maharashtra,Thane,Thane,Theft,8/8/2022 21:07,19.223752,73.048859,24,Female,0,39,Male,Neighbor,No,Pending,Majiwada
Maharashtra,Thane,Thane,Cybercrime,12/12/2021 12:16,19.23133,73.185451,44,Female,5,68,Male,Friend,No,Solved,Vartak Nagar
Maharashtra,Thane,Thane,Kidnapping,7/19/2024 10:44,19.184127,73.064613,54,Male,3,20,Male,Stranger,Yes,Solved,Kasarvadavali
Maharashtra,Thane,Mumbai,Theft,7/21/2020 14:51,19.076,72.8777,57,Female,1,16,Male,Colleague,No,Solved,Wagle Estate
Maharashtra,Thane,Thane,Theft,11/8/2022 8:15,19.2183,72.9781,19,Female,3,32,Male,Stranger,No,Unsolved,Panchpakhadi
Maharashtra,Thane,Thane,Drug Offense,4/21/2020 2:51,19.27478,73.022056,54,Male,1,77,Female,Friend,No,Solved,Louis Wadi
Maharashtra,Thane,Thane,Murder,5/14/2021 11:53,19.185163,73.102478,23,Male,3,54,Female,Friend,No,Solved,Dhokali
Maharashtra,Thane,Thane,Fraud,10/24/2019 8:32,19.288725,73.17615,64,Male,2,47,Female,Neighbor,No,Pending,Vartak Nagar
Maharashtra,Thane,Thane,Cheating,1/1/2020 16:24,19.227596,72.96517,70,Male,1,69,Male,Friend,Yes,Pending,Manpada
Maharashtra,Thane,Thane,Murder,7/18/2024 9:47,19.279886,73.178096,41,Female,3,37,Female,Neighbor,No,Ongoing,Dhokali
Maharashtra,Thane,Thane,Drug Offense,8/22/2023 13:40,19.227441,72.999655,45,Female,5,37,Male,Friend,No,Ongoing,Teen Hath Naka
Maharashtra,Thane,Thane,Assault,1/7/2023 22:25,19.2183,72.9781,25,Female,4,45,Male,Stranger,No,Unsolved,Panchpakhadi
Maharashtra,Thane,Thane,Cybercrime,3/21/2019 0:50,19.269317,72.989362,26,Female,0,62,Female,Friend,Yes,Pending,Saket
Maharashtra,Thane,Thane,Kidnapping,6/20/2024 23:33,19.19293,73.160132,39,Male,2,9,Female,Family,Yes,Pending,Brahmand
Maharashtra,Thane,Thane,Kidnapping,7/29/2023 10:26,19.240877,72.911105,70,Female,5,39,Male,Friend,Yes,Pending,Teen Hath Naka
Maharashtra,Thane,Thane,Cheating,4/29/2021 4:05,19.29317,73.000926,18,Female,5,58,Male,Friend,No,Ongoing,Vartak Nagar
Maharashtra,Thane,Thane,Kidnapping,11/5/2020 13:23,19.284159,72.935062,26,Male,1,36,Male,Neighbor,Yes,Ongoing,Naupada
Maharashtra,Thane,Thane,Assault,9/13/2019 7:27,19.206558,72.982403,26,Female,1,22,Female,Colleague,No,Solved,Louis Wadi
Maharashtra,Thane,Thane,Assault,9/1/2022 22:35,19.171994,73.119754,45,Male,5,59,Female,Neighbor,Yes,Ongoing,Majiwada
Maharashtra,Thane,Thane,Robbery,4/9/2025 6:18,19.158515,72.945529,70,Female,1,24,Female,Colleague,No,Solved,Wagle Estate
Maharashtra,Thane,Thane,Fraud,5/4/2022 0:14,19.2183,72.9781,56,Female,1,45,Male,Friend,Yes,Ongoing,Teen Hath Naka
Maharashtra,Thane,Thane,Domestic Violence,5/22/2020 22:15,19.234781,72.93913,31,Male,4,52,Male,Family,Yes,Pending,Manpada
Maharashtra,Thane,Thane,Cybercrime,10/3/2020 14:25,19.280712,73.08967,66,Male,0,35,Male,Colleague,No,Ongoing,Brahmand
Maharashtra,Thane,Thane,Domestic Violence,1/24/2025 22:58,19.150935,73.003594,17,Male,4,54,Female,Stranger,Yes,Solved,Brahmand
Maharashtra,Thane,Thane,Domestic Violence,2/18/2018 7:25,19.228304,73.126626,36,Female,4,24,Female,Family,Yes,Pending,Vartak Nagar
Maharashtra,Thane,Thane,Cheating,3/23/2024 18:04,19.289224,73.026586,63,Male,5,71,Female,Stranger,No,Pending,Kasarvadavali
Maharashtra,Thane,Thane,Domestic Violence,1/30/2019 13:18,19.259445,72.981779,45,Male,3,19,Male,Friend,Yes,Solved,Naupada
Maharashtra,Thane,Thane,Assault,1/16/2022 0:05,19.281419,73.129251,57,Male,1,36,Male,Neighbor,Yes,Ongoing,Patlipada
Maharashtra,Thane,Thane,Assault,2/20/2021 10:33,19.198153,72.938601,46,Male,1,24,Female,Stranger,No,Pending,Manpada
Maharashtra,Thane,Thane,Robbery,3/1/2023 23:35,19.28659,73.055579,44,Female,2,53,Female,Stranger,Yes,Pending,Wagle Estate
Maharashtra,Thane,Thane,Drug Offense,6/9/2023 20:08,19.173261,72.905931,21,Male,3,70,Male,Family,Yes,Ongoing,Panchpakhadi
Maharashtra,Thane,Thane,Fraud,3/30/2024 13:09,19.280646,72.974971,47,Female,1,78,Female,Colleague,No,Solved,Louis Wadi
Maharashtra,Thane,Thane,Domestic Violence,3/31/2021 18:14,19.259761,72.952753,23,Male,0,38,Female,Colleague,Yes,Pending,Naupada
Maharashtra,Thane,Thane,Fraud,12/31/2021 13:13,19.163029,73.169383,16,Male,0,77,Female,Colleague,No,Pending,Majiwada
Maharashtra,Thane,Thane,Robbery,3/9/2018 22:43,19.248113,73.162043,43,Male,0,28,Female,Friend,Yes,Solved,Panchpakhadi
Maharashtra,Thane,Thane,Fraud,6/3/2019 8:08,19.200247,72.998338,65,Female,2,48,Male,Colleague,No,Ongoing,Panchpakhadi
Maharashtra,Thane,Thane,Fraud,9/6/2024 9:24,19.242319,72.950957,26,Female,0,12,Male,Colleague,No,Solved,Wagle Estate
Maharashtra,Thane,Thane,Cybercrime,6/6/2025 17:06,19.218663,73.096155,50,Female,5,6,Male,Colleague,Yes,Solved,Vartak Nagar
Maharashtra,Thane,Thane,Robbery,9/24/2024 0:25,19.182174,72.90534,42,Female,5,31,Female,Neighbor,Yes,Pending,Teen Hath Naka
Maharashtra,Thane,Thane,Cheating,6/25/2022 1:55,19.208956,73.164644,44,Male,1,53,Male,Colleague,Yes,Ongoing,Naupada
Maharashtra,Thane,Thane,Theft,11/8/2022 8:15,19.2183,72.9781,19,Female,3,32,Male,Stranger,No,Unsolved,Wagle Estate
Maharashtra,Thane,Thane,Drug Offense,6/23/2020 2:37,19.286917,72.958171,23,Male,0,67,Male,Stranger,No,Solved,Louis Wadi
Maharashtra,Thane,Thane,Theft,1/26/2022 22:57,19.150334,73.094305,62,Female,3,63,Female,Colleague,No,Solved,Kopri
Maharashtra,Thane,Thane,Assault,11/8/2020 2:53,19.2183,72.9781,56,Female,0,17,Male,Stranger,No,Unsolved,Kasarvadavali
Maharashtra,Thane,Thane,Murder,1/14/2021 5:18,19.155859,73.187195,29,Male,3,49,Female,Colleague,Yes,Ongoing,Dhokali
Maharashtra,Thane,Thane,Theft,6/17/2024 17:24,19.256298,72.970267,63,Male,0,32,Male,Stranger,No,Ongoing,Kolshet
Maharashtra,Thane,Thane,Kidnapping,7/24/2025 2:06,19.284268,73.05954,40,Male,3,28,Male,Stranger,Yes,Solved,Saket
Maharashtra,Thane,Thane,Cybercrime,9/13/2024 21:55,19.269261,73.168356,60,Male,2,47,Male,Friend,No,Pending,Brahmand
Maharashtra,Thane,Thane,Theft,3/31/2021 20:12,19.213165,72.990079,51,Male,4,15,Female,Family,No,Solved,Louis Wadi
Maharashtra,Thane,Thane,Drug Offense,12/7/2020 5:25,19.283684,72.99199,47,Female,3,43,Female,Friend,No,Solved,Kopri
Maharashtra,Thane,Thane,Theft,3/9/2024 9:57,19.230248,73.091453,43,Female,5,65,Female,Neighbor,Yes,Ongoing,Dhokali
Maharashtra,Thane,Thane,Robbery,12/24/2020 14:09,19.179108,73.026261,33,Male,1,16,Male,Stranger,Yes,Pending,Panchpakhadi
Maharashtra,Thane,Mumbai,Theft,11/12/2021 2:40,19.076,72.8777,41,Female,5,42,Female,Friend,No,Solved,Teen Hath Naka
Maharashtra,Thane,Thane,Fraud,9/7/2024 12:15,19.221776,72.928424,70,Male,5,13,Female,Neighbor,Yes,Solved,Patlipada
Maharashtra,Thane,Thane,Assault,6/26/2022 14:33,19.2183,72.9781,34,Female,3,78,Male,Neighbor,Yes,Solved,Manpada
Maharashtra,Thane,Thane,Drug Offense,5/15/2024 0:44,19.242041,73.015904,22,Female,4,21,Female,Neighbor,Yes,Pending,Kasarvadavali
Maharashtra,Thane,Thane,Murder,3/17/2025 5:33,19.271987,73.172701,33,Female,3,29,Male,Friend,No,Pending,Majiwada
Maharashtra,Thane,Thane,Murder,1/13/2022 18:47,19.215779,73.012759,30,Male,0,17,Male,Friend,Yes,Ongoing,Teen Hath Naka
Maharashtra,Thane,Thane,Drug Offense,11/24/2024 20:25,19.297999,72.958989,53,Male,3,38,Male,Friend,No,Pending,Naupada
Maharashtra,Thane,Thane,Kidnapping,8/24/2023 4:21,19.297779,73.131502,19,Female,0,11,Female,Neighbor,No,Solved,Vartak Nagar
Maharashtra,Thane,Thane,Fraud,9/2/2022 12:26,19.151933,73.104257,49,Female,0,41,Female,Friend,No,Pending,Ghodbunder Road
Maharashtra,Thane,Thane,Drug Offense,4/9/2019 8:15,19.286936,73.023651,50,Male,4,12,Female,Neighbor,Yes,Ongoing,Ghodbunder Road
Maharashtra,Thane,Thane,Drug Offense,5/1/2019 19:57,19.188549,73.102892,53,Female,4,69,Male,Friend,No,Pending,Manpada
Maharashtra,Thane,Thane,Assault,4/7/2022 23:10,19.258228,73.179341,26,Female,2,48,Male,Neighbor,Yes,Pending,Majiwada
Maharashtra,Thane,Thane,Fraud,6/27/2025 7:20,19.249232,73.160128,38,Female,4,17,Male,Family,Yes,Pending,Majiwada
Maharashtra,Thane,Thane,Robbery,8/8/2022 23:38,19.155553,72.987129,48,Female,3,39,Male,Neighbor,Yes,Pending,Kopri
Maharashtra,Thane,Thane,Assault,9/27/2024 21:53,19.2183,72.9781,41,Male,4,75,Male,Neighbor,No,Unsolved,Majiwada
Maharashtra,Thane,Thane,Domestic Violence,6/19/2018 8:01,19.173288,73.118988,35,Male,3,5,Male,Friend,Yes,Pending,Manpada
Maharashtra,Thane,Thane,Theft,3/9/2019 7:56,19.243949,73.096998,40,Male,3,12,Female,Neighbor,No,Ongoing,Teen Hath Naka
Maharashtra,Thane,Thane,Cheating,7/27/2018 21:49,19.150028,72.964738,16,Female,2,48,Female,Stranger,Yes,Solved,Manpada
Maharashtra,Thane,Thane,Assault,2/7/2022 21:21,19.211433,73.01783,27,Female,0,58,Female,Neighbor,Yes,Pending,Kopri
Maharashtra,Thane,Thane,Domestic Violence,9/9/2022 4:19,19.20306,72.970238,45,Male,1,78,Male,Friend,Yes,Ongoing,Manpada
Maharashtra,Thane,Thane,Cheating,7/7/2022 15:44,19.22853,72.916215,56,Female,0,15,Female,Family,Yes,Solved,Wagle Estate
Maharashtra,Thane,Thane,Cybercrime,2/13/2018 2:34,19.164333,73.127998,37,Female,3,38,Male,Friend,No,Pending,Kopri
Maharashtra,Thane,Thane,Theft,4/30/2019 10:32,19.291511,73.07672,28,Male,3,19,Male,Friend,No,Pending,Kasarvadavali
Maharashtra,Thane,Thane,Kidnapping,8/8/2018 3:14,19.157616,73.118002,61,Male,4,5,Male,Family,Yes,Solved,Kopri
Maharashtra,Thane,Thane,Domestic Violence,7/5/2022 18:25,19.286707,73.149206,34,Male,4,15,Female,Family,No,Solved,Kasarvadavali
Maharashtra,Thane,Thane,Theft,9/10/2023 13:49,19.2286,73.151199,21,Male,2,39,Male,Family,No,Ongoing,Louis Wadi
Maharashtra,Thane,Thane,Fraud,2/3/2020 17:00,19.20113,73.152822,34,Female,0,44,Male,Family,Yes,Solved,Vartak Nagar
Maharashtra,Thane,Thane,Assault,9/26/2024 22:10,19.288535,73.196112,53,Female,2,54,Female,Stranger,No,Solved,Patlipada
Maharashtra,Thane,Thane,Assault,6/26/2022 14:33,19.2183,72.9781,34,Female,3,78,Male,Neighbor,Yes,Solved,Teen Hath Naka
Maharashtra,Thane,Thane,Kidnapping,9/29/2020 19:29,19.293322,73.158185,47,Male,0,62,Female,Neighbor,No,Solved,Panchpakhadi
Maharashtra,Thane,Thane,Theft,2/10/2018 12:49,19.162006,72.998844,47,Female,1,54,Female,Neighbor,Yes,Ongoing,Majiwada
Maharashtra,Thane,Thane,Murder,5/27/2025 22:38,19.228183,73.039874,25,Female,5,75,Male,Neighbor,Yes,Ongoing,Charai
Maharashtra,Thane,Thane,Robbery,3/20/2024 17:11,19.238851,73.195402,26,Female,0,14,Male,Stranger,Yes,Ongoing,Teen Hath Naka
Maharashtra,Thane,Thane,Domestic Violence,9/11/2019 15:55,19.179795,73.077107,22,Male,5,38,Male,Stranger,No,Pending,Charai
Maharashtra,Thane,Thane,Cybercrime,11/14/2018 7:57,19.256087,73.054597,45,Male,0,76,Male,Stranger,No,Solved,Dhokali
Maharashtra,Thane,Thane,Burglary,5/31/2024 2:31,19.2183,72.9781,44,Female,5,61,Male,Colleague,No,Solved,Kolshet
Maharashtra,Thane,Thane,Theft,9/9/2022 5:26,19.153775,73.04677,69,Female,2,46,Male,Friend,Yes,Solved,Dhokali
Maharashtra,Thane,Thane,Domestic Violence,8/7/2023 13:30,19.155753,73.041621,51,Male,4,63,Female,Neighbor,No,Ongoing,Teen Hath Naka
Maharashtra,Thane,Mumbai,Theft,7/21/2020 14:51,19.076,72.8777,57,Female,1,16,Male,Colleague,No,Solved,Panchpakhadi
Maharashtra,Thane,Thane,Fraud,10/18/2020 10:42,19.17523,72.97211,40,Male,1,51,Male,Friend,Yes,Pending,Teen Hath Naka
Maharashtra,Thane,Thane,Fraud,1/25/2018 13:09,19.186929,73.094298,24,Male,4,62,Female,Friend,No,Pending,Vartak Nagar
Maharashtra,Thane,Thane,Murder,1/19/2021 9:51,19.291622,73.152828,21,Female,0,45,Female,Neighbor,No,Ongoing,Kopri
Maharashtra,Thane,Thane,Assault,12/21/2024 18:12,19.299739,73.129829,38,Male,2,62,Male,Family,No,Pending,Ghodbunder Road
Maharashtra,Thane,Thane,Cheating,12/11/2020 23:57,19.193931,73.132966,42,Female,5,38,Female,Neighbor,No,Ongoing,Teen Hath Naka
Maharashtra,Thane,Thane,Drug Offense,12/24/2022 1:44,19.222345,73.117432,35,Female,4,54,Female,Stranger,No,Pending,Charai
Maharashtra,Thane,Thane,Domestic Violence,6/11/2023 18:06,19.150007,72.944039,32,Female,1,78,Female,Friend,No,Ongoing,Dhokali
Maharashtra,Thane,Thane,Fraud,2/5/2024 22:46,19.290907,72.911278,24,Female,0,6,Male,Colleague,Yes,Solved,Kopri
Maharashtra,Thane,Thane,Theft,2/27/2024 1:59,19.269498,73.122304,67,Female,5,17,Male,Family,Yes,Solved,Kasarvadavali
Maharashtra,Thane,Thane,Drug Offense,1/12/2025 15:52,19.290286,73.077458,45,Male,1,13,Male,Family,No,Ongoing,Vartak Nagar
Maharashtra,Thane,Thane,Assault,8/27/2022 3:15,19.2183,72.9781,51,Male,5,16,Female,Stranger,No,Ongoing,Manpada
Maharashtra,Thane,Thane,Cybercrime,10/5/2024 6:26,19.170464,73.115671,35,Male,3,19,Female,Colleague,Yes,Ongoing,Patlipada
Maharashtra,Thane,Thane,Fraud,8/12/2022 1:00,19.29068,72.914438,30,Male,5,13,Male,Family,Yes,Pending,Brahmand
Maharashtra,Thane,Mumbai,Theft,4/29/2020 23:08,19.076,72.8777,38,Male,3,80,Male,Colleague,Yes,Solved,Vartak Nagar
Maharashtra,Thane,Thane,Kidnapping,12/14/2018 4:08,19.264233,72.910484,26,Female,0,8,Male,Neighbor,Yes,Ongoing,Kasarvadavali
Maharashtra,Thane,Thane,Theft,6/5/2024 22:18,19.2183,72.9781,55,Female,3,35,Female,Stranger,Yes,Solved,Manpada
Maharashtra,Thane,Thane,Assault,6/25/2022 1:04,19.202249,73.100852,70,Male,3,43,Male,Friend,No,Pending,Charai
Maharashtra,Thane,Thane,Fraud,1/8/2024 6:52,19.2183,72.9781,19,Female,4,42,Female,Family,No,Unsolved,Naupada
Maharashtra,Thane,Thane,Cheating,1/27/2019 18:33,19.237807,73.010289,39,Male,3,13,Male,Family,Yes,Ongoing,Saket
Maharashtra,Thane,Thane,Cheating,4/24/2018 20:54,19.196417,73.129455,42,Male,2,62,Female,Friend,No,Solved,Dhokali
Maharashtra,Thane,Mumbai,Fraud,3/21/2023 23:05,19.076,72.8777,51,Male,5,31,Male,Stranger,Yes,Ongoing,Manpada
Maharashtra,Thane,Thane,Domestic Violence,5/7/2025 5:44,19.231482,73.133763,20,Female,0,42,Male,Colleague,Yes,Ongoing,Dhokali
Maharashtra,Thane,Thane,Drug Offense,1/9/2024 8:38,19.153752,73.192995,66,Female,4,53,Male,Neighbor,Yes,Pending,Kopri
Maharashtra,Thane,Thane,Drug Offense,1/22/2023 6:53,19.290957,73.02676,20,Female,2,22,Female,Friend,Yes,Solved,Patlipada
Maharashtra,Thane,Thane,Assault,6/27/2025 12:58,19.233778,73.06691,22,Male,0,57,Male,Family,No,Pending,Brahmand
Maharashtra,Thane,Thane,Murder,4/11/2025 11:38,19.2803,73.069701,24,Female,3,74,Female,Neighbor,No,Pending,Teen Hath Naka
Maharashtra,Thane,Thane,Assault,7/16/2020 11:15,19.2183,72.9781,32,Male,2,47,Male,Stranger,No,Ongoing,Ghodbunder Road
Maharashtra,Thane,Thane,Domestic Violence,5/28/2021 8:52,19.26929,73.168965,59,Female,1,29,Female,Stranger,No,Solved,Louis Wadi
Maharashtra,Thane,Thane,Assault,2/19/2025 2:18,19.2104,73.173463,56,Female,0,47,Female,Neighbor,Yes,Pending,Saket
Maharashtra,Thane,Thane,Cheating,8/20/2018 11:34,19.248796,72.996702,20,Male,0,66,Male,Friend,Yes,Pending,Majiwada
Maharashtra,Thane,Thane,Theft,8/5/2024 5:57,19.217538,72.997894,51,Male,3,69,Female,Neighbor,Yes,Ongoing,Vartak Nagar
Maharashtra,Thane,Thane,Theft,10/24/2021 16:28,19.160482,73.145058,50,Female,0,15,Male,Stranger,Yes,Solved,Naupada
Maharashtra,Thane,Thane,Murder,11/10/2023 12:58,19.15902,73.14547,33,Female,5,41,Male,Stranger,No,Pending,Panchpakhadi
Maharashtra,Thane,Thane,Theft,4/19/2025 2:56,19.188493,73.100694,59,Male,4,39,Female,Family,Yes,Solved,Vartak Nagar
Maharashtra,Thane,Thane,Robbery,1/15/2020 1:58,19.153123,73.178282,50,Female,0,79,Male,Neighbor,No,Ongoing,Wagle Estate
Maharashtra,Thane,Thane,Murder,10/8/2018 10:53,19.26156,73.168014,33,Female,3,35,Male,Colleague,Yes,Ongoing,Kasarvadavali
Maharashtra,Thane,Thane,Assault,11/8/2020 2:53,19.2183,72.9781,56,Female,0,17,Male,Stranger,No,Unsolved,Naupada
Maharashtra,Thane,Thane,Robbery,10/14/2020 17:31,19.167375,73.005564,30,Female,3,28,Female,Friend,No,Solved,Charai
Maharashtra,Thane,Thane,Kidnapping,2/29/2024 6:26,19.187329,73.140759,67,Female,5,61,Male,Stranger,No,Ongoing,Charai
Maharashtra,Thane,Thane,Domestic Violence,8/15/2022 14:03,19.240805,73.177326,61,Female,5,64,Male,Colleague,No,Ongoing,Majiwada
Maharashtra,Thane,Thane,Domestic Violence,3/1/2024 2:56,19.195574,73.01859,29,Female,4,42,Female,Stranger,Yes,Ongoing,Patlipada
Maharashtra,Thane,Thane,Fraud,10/14/2022 9:10,19.230749,73.009103,23,Female,4,19,Male,Friend,No,Solved,Teen Hath Naka
Maharashtra,Thane,Thane,Fraud,8/17/2018 13:41,19.17674,72.92919,64,Female,5,19,Male,Family,Yes,Ongoing,Charai
Maharashtra,Thane,Thane,Assault,2/7/2024 12:21,19.23201,72.954905,67,Male,3,35,Male,Friend,No,Ongoing,Naupada
Maharashtra,Thane,Thane,Kidnapping,5/14/2018 20:07,19.264957,73.062716,29,Female,4,6,Male,Family,Yes,Ongoing,Ghodbunder Road
Maharashtra,Thane,Thane,Fraud,12/13/2021 7:51,19.224329,73.04214,38,Female,3,33,Male,Stranger,Yes,Solved,Majiwada
Maharashtra,Thane,Thane,Cybercrime,11/6/2018 19:39,19.192874,73.197694,48,Male,4,34,Male,Colleague,No,Solved,Kopri
Maharashtra,Thane,Thane,Cybercrime,6/8/2019 11:56,19.29068,73.080423,63,Female,3,76,Female,Family,No,Solved,Dhokali
Maharashtra,Thane,Thane,Assault,1/20/2019 15:15,19.257083,73.113566,60,Female,5,50,Male,Family,No,Ongoing,Teen Hath Naka
Maharashtra,Thane,Thane,Murder,12/25/2025 11:35,19.178516,72.9638,16,Male,0,40,Female,Stranger,No,Pending,Kolshet
Maharashtra,Thane,Mumbai,Kidnapping,3/9/2020 8:08,19.076,72.8777,37,Female,3,52,Female,Stranger,No,Unsolved,Majiwada
Maharashtra,Thane,Thane,Cheating,11/30/2025 1:09,19.259393,73.080353,19,Female,4,34,Male,Friend,No,Solved,Panchpakhadi
Maharashtra,Thane,Thane,Assault,6/26/2022 14:33,19.2183,72.9781,34,Female,3,78,Male,Neighbor,Yes,Solved,Naupada
Maharashtra,Thane,Thane,Theft,11/8/2021 23:00,19.285263,73.001998,37,Male,4,34,Male,Stranger,Yes,Ongoing,Charai
Maharashtra,Thane,Thane,Fraud,8/2/2019 16:18,19.195026,72.953098,68,Female,4,65,Female,Colleague,No,Ongoing,Louis Wadi
Maharashtra,Thane,Thane,Cybercrime,3/17/2019 16:16,19.188713,72.91586,16,Male,4,58,Female,Stranger,Yes,Solved,Saket
Maharashtra,Thane,Thane,Robbery,4/12/2020 3:21,19.199754,73.177925,63,Male,5,17,Female,Stranger,No,Solved,Kopri
Maharashtra,Thane,Thane,Drug Offense,9/12/2018 7:26,19.259625,72.945043,30,Female,3,49,Female,Colleague,No,Pending,Patlipada
Maharashtra,Thane,Thane,Robbery,9/21/2020 7:42,19.224056,73.130756,62,Male,2,56,Female,Neighbor,No,Ongoing,Dhokali
Maharashtra,Thane,Thane,Assault,3/5/2023 22:07,19.260147,73.113204,64,Male,5,24,Male,Family,No,Solved,Ghodbunder Road
Maharashtra,Thane,Thane,Cybercrime,7/8/2018 3:47,19.233044,73.132886,61,Male,3,49,Male,Neighbor,Yes,Pending,Ghodbunder Road
Maharashtra,Thane,Thane,Assault,10/9/2023 11:56,19.2022,73.010063,58,Male,5,17,Male,Neighbor,No,Ongoing,Kolshet
Maharashtra,Thane,Thane,Theft,8/10/2019 14:21,19.28874,73.020693,21,Male,3,25,Male,Colleague,No,Pending,Louis Wadi
Maharashtra,Thane,Thane,Murder,5/11/2022 16:46,19.265213,73.121651,40,Female,4,24,Female,Colleague,No,Pending,Vartak Nagar
Maharashtra,Thane,Thane,Fraud,2/7/2023 12:54,19.2183,72.9781,57,Male,3,5,Female,Colleague,Yes,Ongoing,Ghodbunder Road
Maharashtra,Thane,Thane,Robbery,2/28/2025 6:19,19.160057,73.138069,19,Male,2,73,Male,Friend,No,Ongoing,Vartak Nagar
Maharashtra,Thane,Thane,Fraud,9/28/2022 19:25,19.170914,73.139218,27,Male,4,59,Male,Stranger,Yes,Solved,Majiwada
Maharashtra,Thane,Thane,Murder,7/7/2021 3:27,19.2183,72.9781,37,Female,1,17,Male,Colleague,No,Solved,Manpada
Maharashtra,Thane,Thane,Cybercrime,10/29/2018 6:36,19.274554,72.911808,33,Female,4,10,Male,Neighbor,Yes,Ongoing,Dhokali
Maharashtra,Thane,Thane,Drug Offense,8/25/2025 1:41,19.183844,72.958458,21,Female,4,6,Male,Friend,Yes,Pending,Kopri
Maharashtra,Thane,Thane,Fraud,10/25/2020 17:55,19.219851,73.06839,49,Male,5,71,Male,Friend,Yes,Solved,Teen Hath Naka
Maharashtra,Thane,Thane,Kidnapping,8/24/2019 7:36,19.150745,72.911356,24,Female,2,42,Female,Colleague,No,Pending,Brahmand
Maharashtra,Thane,Thane,Fraud,5/4/2022 0:14,19.2183,72.9781,56,Female,1,45,Male,Friend,Yes,Ongoing,Panchpakhadi
Maharashtra,Thane,Thane,Assault,9/29/2024 11:27,19.22673,72.994912,26,Male,3,24,Male,Family,Yes,Ongoing,Kopri
Maharashtra,Thane,Thane,Kidnapping,7/24/2024 6:29,19.195205,72.990324,58,Male,0,56,Female,Family,Yes,Pending,Kopri
Maharashtra,Thane,Thane,Kidnapping,1/19/2022 6:00,19.281653,73.131355,64,Female,0,25,Male,Stranger,No,Ongoing,Dhokali
Maharashtra,Thane,Thane,Kidnapping,7/3/2018 4:32,19.287127,73.171798,22,Female,3,75,Male,Neighbor,No,Solved,Saket
Maharashtra,Thane,Thane,Theft,6/16/2023 15:44,19.2183,72.9781,53,Female,1,66,Male,Stranger,No,Ongoing,Ghodbunder Road
Maharashtra,Thane,Thane,Domestic Violence,5/25/2022 12:38,19.196152,73.002736,39,Female,2,72,Male,Colleague,Yes,Ongoing,Louis Wadi
Maharashtra,Thane,Thane,Murder,4/14/2023 1:35,19.227966,73.036047,24,Female,5,64,Male,Neighbor,Yes,Ongoing,Panchpakhadi
Maharashtra,Thane,Thane,Fraud,4/25/2019 15:12,19.294461,73.132975,46,Male,5,16,Female,Stranger,Yes,Ongoing,Charai
Maharashtra,Thane,Thane,Cheating,6/13/2018 20:50,19.257,73.193654,70,Female,4,68,Male,Stranger,Yes,Pending,Dhokali
Maharashtra,Thane,Thane,Cheating,7/13/2022 2:37,19.170275,73.003276,42,Male,4,48,Male,Family,Yes,Ongoing,Panchpakhadi
Maharashtra,Thane,Thane,Kidnapping,7/12/2023 20:07,19.25817,73.01958,42,Male,0,55,Male,Stranger,Yes,Pending,Louis Wadi
Maharashtra,Thane,Thane,Fraud,3/16/2025 23:51,19.192026,73.167978,68,Female,0,29,Male,Neighbor,Yes,Pending,Naupada
Maharashtra,Thane,Thane,Robbery,8/29/2024 19:42,19.265249,72.912912,20,Female,1,20,Male,Stranger,No,Pending,Ghodbunder Road
Maharashtra,Thane,Thane,Fraud,10/24/2024 11:30,19.192589,73.091102,50,Male,1,69,Male,Neighbor,Yes,Solved,Vartak Nagar
Maharashtra,Thane,Thane,Theft,4/16/2024 18:35,19.218652,72.90643,28,Female,3,12,Male,Colleague,No,Ongoing,Teen Hath Naka
Maharashtra,Thane,Thane,Cybercrime,12/25/2024 0:37,19.180184,73.00344,40,Female,0,29,Female,Family,Yes,Pending,Wagle Estate
Maharashtra,Thane,Thane,Assault,6/20/2021 4:11,19.173685,73.182097,61,Female,1,59,Male,Neighbor,Yes,Solved,Ghodbunder Road
Maharashtra,Thane,Thane,Drug Offense,10/10/2018 19:21,19.159138,73.091502,70,Male,2,73,Female,Colleague,No,Ongoing,Saket
Maharashtra,Thane,Thane,Assault,9/27/2024 21:53,19.2183,72.9781,41,Male,4,75,Male,Neighbor,No,Unsolved,Vartak Nagar
Maharashtra,Thane,Thane,Theft,5/20/2023 0:28,19.210253,72.958696,60,Male,4,33,Female,Colleague,No,Pending,Brahmand
Maharashtra,Thane,Thane,Kidnapping,10/21/2019 18:04,19.247951,72.992959,56,Female,0,71,Male,Friend,Yes,Ongoing,Kopri
